PropertyID,PropertyCode,PropertyType,PropertyCategory,BuilderID,City,State,Country,Area,BuiltUpAreaSqFt,Bedrooms,Bathrooms,ParkingSlots,Facing,BasePrice,PricePerSqFt,TotalPropertyValue,LaunchDate,PossessionDate,ListingDate,AvailabilityStatus,FurnishingStatus,PropertyAgeYears,AgentID,OwnerID,Amenities,PropertyRating,PropertyStatus
3678,PRJ-APT-3678,Plot,Residential,8,Bangalore,Karnataka,India,Bangalore Area,1533,3,1,1,East,16137891,10527,16137891,2020-10-13,2024-11-02,2022-03-15,Yes,Unfurnished,8,11,175,"Pool,Gym,Lift",4.7,Available
3679,PRJ-APT-3679,Villa,Residential,20,Mumbai,Maharashtra,India,Mumbai Area,1625,4,3,2,West,9059375,5575,9059375,2021-06-03,2022-01-31,2021-11-16,No,Semi,4,81,752,"Pool,Gym,Lift",3.6,Available
3680,PRJ-APT-3680,Villa,Residential,1,Ahmedabad,Gujarat,India,Ahmedabad Area,2437,2,3,0,North,23799742,9766,23799742,2021-01-08,2022-09-19,2021-03-23,Yes,Semi,1,32,334,"Pool,Gym,Lift",4,Leased
3681,PRJ-APT-3681,Villa,Residential,3,Bangalore,Karnataka,India,Bangalore Area,2417,1,2,2,East,15722585,6505,15722585,2020-05-11,2022-01-26,2025-12-03,Yes,Fully,8,62,767,"Pool,Gym,Lift",4.9,Sold
3682,PRJ-APT-3682,Villa,Residential,12,Pune,Maharashtra,India,Pune Area,2359,1,4,1,North,22651118,9602,22651118,2019-06-08,2024-02-07,2024-09-18,No,Fully,4,88,586,"Pool,Gym,Lift",4,Available
3683,PRJ-APT-3683,Villa,Residential,8,Pune,Maharashtra,India,Pune Area,1874,5,2,0,East,12387140,6610,12387140,2019-03-17,2025-12-14,2022-11-29,Yes,Unfurnished,3,29,6,"Pool,Gym,Lift",3,Leased
3684,PRJ-APT-3684,Villa,Residential,1,Mumbai,Maharashtra,India,Mumbai Area,1163,2,2,1,East,11386933,9791,11386933,2021-11-09,2023-12-23,2025-08-12,Yes,Fully,9,9,981,"Pool,Gym,Lift",3.3,Sold
3685,PRJ-APT-3685,Villa,Residential,2,Delhi,Delhi,India,Delhi Area,2093,3,2,0,West,22995791,10987,22995791,2022-01-24,2022-12-02,2023-09-21,No,Semi,2,22,918,"Pool,Gym,Lift",4.4,Available
3686,PRJ-APT-3686,Villa,Residential,10,Delhi,Delhi,India,Delhi Area,1504,4,2,0,North,9589504,6376,9589504,2019-11-08,2025-02-16,2025-03-13,No,Semi,8,59,728,"Pool,Gym,Lift",5,Leased
3687,PRJ-APT-3687,Villa,Residential,12,Bangalore,Karnataka,India,Bangalore Area,1816,3,1,1,West,8609656,4741,8609656,2019-04-07,2025-10-02,2021-04-07,Yes,Semi,5,96,632,"Pool,Gym,Lift",4.6,Leased
3688,PRJ-APT-3688,Villa,Residential,19,Delhi,Delhi,India,Delhi Area,1860,2,3,0,North,22137720,11902,22137720,2021-08-11,2024-02-03,2025-02-08,No,Semi,1,23,142,"Pool,Gym,Lift",4.6,Leased
3689,PRJ-APT-3689,Apartment,Residential,5,Hyderabad,Telangana,India,Hyderabad Area,1306,3,3,2,South,15476100,11850,15476100,2022-11-25,2023-05-07,2022-08-04,Yes,Fully,6,52,279,"Pool,Gym,Lift",3.3,Leased
3690,PRJ-APT-3690,Plot,Residential,15,Chennai,Tamil Nadu,India,Chennai Area,1464,4,4,0,South,10763328,7352,10763328,2020-11-08,2025-11-16,2023-11-23,Yes,Unfurnished,9,5,211,"Pool,Gym,Lift",3.2,Leased
3691,PRJ-APT-3691,Apartment,Residential,18,Chennai,Tamil Nadu,India,Chennai Area,1005,4,2,2,West,5781765,5753,5781765,2022-11-21,2025-05-06,2024-03-07,No,Unfurnished,3,51,335,"Pool,Gym,Lift",3.4,Leased
3692,PRJ-APT-3692,Villa,Residential,8,Bangalore,Karnataka,India,Bangalore Area,2099,2,3,1,North,24740913,11787,24740913,2019-10-07,2024-10-07,2021-08-23,No,Unfurnished,1,3,899,"Pool,Gym,Lift",3.1,Available
3693,PRJ-APT-3693,Apartment,Residential,11,Mumbai,Maharashtra,India,Mumbai Area,997,5,4,0,South,9610083,9639,9610083,2021-09-16,2023-03-01,2024-01-12,No,Unfurnished,8,42,599,"Pool,Gym,Lift",4.2,Under Construction
3694,PRJ-APT-3694,Villa,Residential,18,Ahmedabad,Gujarat,India,Ahmedabad Area,2190,2,3,0,North,16223520,7408,16223520,2020-08-04,2023-10-09,2022-04-21,No,Unfurnished,3,85,28,"Pool,Gym,Lift",3.6,Sold
3695,PRJ-APT-3695,Plot,Residential,11,Ahmedabad,Gujarat,India,Ahmedabad Area,1831,1,4,0,South,9859935,5385,9859935,2022-06-29,2022-10-25,2022-11-21,No,Semi,9,15,803,"Pool,Gym,Lift",3.6,Leased
3696,PRJ-APT-3696,Apartment,Residential,5,Chennai,Tamil Nadu,India,Chennai Area,1097,4,3,0,South,9947596,9068,9947596,2019-11-08,2022-10-09,2023-03-24,No,Fully,10,83,562,"Pool,Gym,Lift",4,Available
3697,PRJ-APT-3697,Plot,Residential,15,Mumbai,Maharashtra,India,Mumbai Area,1468,1,1,0,East,7315044,4983,7315044,2020-04-27,2025-10-24,2025-04-16,Yes,Semi,6,1,340,"Pool,Gym,Lift",3.2,Sold
3698,PRJ-APT-3698,Apartment,Residential,14,Ahmedabad,Gujarat,India,Ahmedabad Area,2375,2,1,2,South,10229125,4307,10229125,2019-05-17,2022-03-16,2021-06-23,No,Fully,9,38,499,"Pool,Gym,Lift",3.5,Leased
3699,PRJ-APT-3699,Villa,Residential,2,Delhi,Delhi,India,Delhi Area,2235,3,2,1,South,16389255,7333,16389255,2019-08-08,2022-08-30,2024-04-25,Yes,Fully,4,69,86,"Pool,Gym,Lift",4.2,Leased
3700,PRJ-APT-3700,Villa,Residential,19,Chennai,Tamil Nadu,India,Chennai Area,1872,2,3,0,East,12598560,6730,12598560,2019-02-14,2024-10-03,2022-03-22,No,Unfurnished,1,20,988,"Pool,Gym,Lift",4.9,Under Construction
3701,PRJ-APT-3701,Villa,Residential,6,Chennai,Tamil Nadu,India,Chennai Area,1895,3,1,1,East,22004740,11612,22004740,2022-09-30,2022-04-13,2022-03-01,No,Fully,5,94,413,"Pool,Gym,Lift",3.5,Under Construction
3702,PRJ-APT-3702,Plot,Residential,3,Mumbai,Maharashtra,India,Mumbai Area,1693,2,4,2,East,16691287,9859,16691287,2021-07-19,2025-12-16,2023-08-16,No,Unfurnished,8,38,414,"Pool,Gym,Lift",3.4,Available
3703,PRJ-APT-3703,Plot,Residential,18,Ahmedabad,Gujarat,India,Ahmedabad Area,2339,3,2,2,East,27158129,11611,27158129,2022-04-20,2025-01-21,2021-10-20,Yes,Semi,8,2,173,"Pool,Gym,Lift",4.1,Sold
3704,PRJ-APT-3704,Villa,Residential,12,Mumbai,Maharashtra,India,Mumbai Area,2390,1,4,1,South,18534450,7755,18534450,2021-03-13,2022-02-22,2025-02-10,No,Semi,6,47,643,"Pool,Gym,Lift",5,Leased
3705,PRJ-APT-3705,Apartment,Residential,3,Pune,Maharashtra,India,Pune Area,2391,2,3,0,North,16495509,6899,16495509,2022-06-24,2022-03-11,2021-01-07,No,Semi,3,4,626,"Pool,Gym,Lift",4,Under Construction
3706,PRJ-APT-3706,Plot,Residential,18,Ahmedabad,Gujarat,India,Ahmedabad Area,1506,5,1,1,West,9651954,6409,9651954,2020-08-26,2023-10-04,2024-01-16,Yes,Semi,2,10,14,"Pool,Gym,Lift",3.8,Leased
3707,PRJ-APT-3707,Villa,Residential,16,Ahmedabad,Gujarat,India,Ahmedabad Area,1699,1,1,0,West,16301905,9595,16301905,2021-05-01,2025-11-23,2021-06-12,No,Semi,9,89,870,"Pool,Gym,Lift",4.7,Leased
3708,PRJ-APT-3708,Plot,Residential,17,Hyderabad,Telangana,India,Hyderabad Area,684,1,1,1,South,6513048,9522,6513048,2020-03-06,2025-01-31,2025-06-27,Yes,Fully,4,70,52,"Pool,Gym,Lift",4.9,Available
3709,PRJ-APT-3709,Apartment,Residential,15,Mumbai,Maharashtra,India,Mumbai Area,2419,3,1,1,North,11940184,4936,11940184,2022-11-17,2023-11-27,2021-09-19,No,Unfurnished,1,61,901,"Pool,Gym,Lift",3.2,Sold
3710,PRJ-APT-3710,Apartment,Residential,14,Mumbai,Maharashtra,India,Mumbai Area,2190,2,3,1,West,9114780,4162,9114780,2019-11-19,2023-03-11,2025-02-07,Yes,Unfurnished,1,91,689,"Pool,Gym,Lift",4.9,Available
3711,PRJ-APT-3711,Apartment,Residential,4,Ahmedabad,Gujarat,India,Ahmedabad Area,1522,2,4,2,West,8581036,5638,8581036,2021-08-13,2022-04-25,2021-07-15,Yes,Fully,1,33,990,"Pool,Gym,Lift",4.3,Available
3712,PRJ-APT-3712,Apartment,Residential,20,Hyderabad,Telangana,India,Hyderabad Area,860,5,3,0,South,7919740,9209,7919740,2022-11-17,2025-06-29,2021-06-11,No,Unfurnished,8,97,50,"Pool,Gym,Lift",3.3,Sold
3713,PRJ-APT-3713,Apartment,Residential,15,Bangalore,Karnataka,India,Bangalore Area,1990,5,3,1,East,11110170,5583,11110170,2022-01-10,2024-04-17,2023-01-15,Yes,Fully,9,21,769,"Pool,Gym,Lift",3.4,Leased
3714,PRJ-APT-3714,Plot,Residential,16,Bangalore,Karnataka,India,Bangalore Area,1427,5,2,2,South,8065404,5652,8065404,2022-03-28,2023-05-08,2022-06-05,Yes,Semi,9,53,559,"Pool,Gym,Lift",4.6,Available
3715,PRJ-APT-3715,Plot,Residential,14,Ahmedabad,Gujarat,India,Ahmedabad Area,1512,4,2,0,North,6504624,4302,6504624,2020-08-05,2024-10-11,2024-04-03,No,Fully,1,11,28,"Pool,Gym,Lift",4.4,Sold
3716,PRJ-APT-3716,Villa,Residential,15,Pune,Maharashtra,India,Pune Area,1429,3,2,1,North,10780376,7544,10780376,2020-12-18,2022-03-14,2023-08-21,No,Semi,6,60,699,"Pool,Gym,Lift",3.4,Sold
3717,PRJ-APT-3717,Plot,Residential,16,Hyderabad,Telangana,India,Hyderabad Area,1646,5,2,2,West,19664762,11947,19664762,2021-10-15,2023-05-10,2024-02-01,No,Fully,4,79,382,"Pool,Gym,Lift",4.1,Available
3718,PRJ-APT-3718,Apartment,Residential,14,Chennai,Tamil Nadu,India,Chennai Area,820,1,4,2,West,5901540,7197,5901540,2022-04-02,2023-11-01,2021-03-07,No,Semi,2,43,82,"Pool,Gym,Lift",3.3,Available
3719,PRJ-APT-3719,Villa,Residential,5,Pune,Maharashtra,India,Pune Area,2493,2,1,2,East,16538562,6634,16538562,2020-09-25,2022-07-04,2023-05-17,Yes,Semi,10,25,520,"Pool,Gym,Lift",4.5,Under Construction
3720,PRJ-APT-3720,Apartment,Residential,5,Hyderabad,Telangana,India,Hyderabad Area,1662,2,4,1,North,11991330,7215,11991330,2020-11-18,2024-09-04,2021-07-31,No,Unfurnished,2,14,632,"Pool,Gym,Lift",3.1,Sold
3721,PRJ-APT-3721,Apartment,Residential,18,Mumbai,Maharashtra,India,Mumbai Area,2075,5,2,1,North,15722275,7577,15722275,2020-09-25,2025-02-21,2023-07-04,No,Fully,9,11,672,"Pool,Gym,Lift",4.7,Sold
3722,PRJ-APT-3722,Plot,Residential,6,Bangalore,Karnataka,India,Bangalore Area,1431,1,2,0,North,12385305,8655,12385305,2019-07-24,2024-09-28,2023-06-03,Yes,Semi,3,45,768,"Pool,Gym,Lift",4,Leased
3723,PRJ-APT-3723,Plot,Residential,4,Hyderabad,Telangana,India,Hyderabad Area,1007,4,4,1,South,10128406,10058,10128406,2020-11-16,2025-06-01,2022-06-14,No,Unfurnished,0,79,965,"Pool,Gym,Lift",4.5,Under Construction
3724,PRJ-APT-3724,Apartment,Residential,11,Mumbai,Maharashtra,India,Mumbai Area,2160,2,4,2,West,23220000,10750,23220000,2019-06-16,2023-08-22,2024-07-02,Yes,Semi,7,26,265,"Pool,Gym,Lift",3.6,Under Construction
3725,PRJ-APT-3725,Plot,Residential,14,Pune,Maharashtra,India,Pune Area,1233,2,1,1,North,13947696,11312,13947696,2020-07-13,2023-08-09,2025-03-23,No,Semi,0,84,994,"Pool,Gym,Lift",4.4,Available
3726,PRJ-APT-3726,Villa,Residential,15,Delhi,Delhi,India,Delhi Area,1332,2,1,1,South,15592392,11706,15592392,2022-09-26,2023-06-27,2025-01-11,Yes,Unfurnished,1,63,495,"Pool,Gym,Lift",3.5,Sold
3727,PRJ-APT-3727,Apartment,Residential,14,Bangalore,Karnataka,India,Bangalore Area,1461,1,2,1,North,17460411,11951,17460411,2022-11-21,2024-03-12,2025-01-01,Yes,Fully,2,39,660,"Pool,Gym,Lift",4.3,Leased
3728,PRJ-APT-3728,Villa,Residential,9,Hyderabad,Telangana,India,Hyderabad Area,2218,3,2,0,West,15472768,6976,15472768,2022-02-01,2024-10-04,2023-02-01,No,Fully,4,58,919,"Pool,Gym,Lift",4.8,Available
3729,PRJ-APT-3729,Plot,Residential,13,Ahmedabad,Gujarat,India,Ahmedabad Area,1100,1,1,1,East,11641300,10583,11641300,2021-04-20,2022-11-06,2022-11-13,No,Fully,5,59,769,"Pool,Gym,Lift",3.5,Sold
3730,PRJ-APT-3730,Villa,Residential,14,Ahmedabad,Gujarat,India,Ahmedabad Area,2147,4,3,2,West,11602388,5404,11602388,2020-05-19,2025-11-03,2021-05-21,No,Unfurnished,2,9,119,"Pool,Gym,Lift",4,Available
3731,PRJ-APT-3731,Apartment,Residential,16,Bangalore,Karnataka,India,Bangalore Area,2051,1,2,0,East,14414428,7028,14414428,2020-12-19,2022-05-04,2025-11-06,Yes,Semi,0,98,209,"Pool,Gym,Lift",3.8,Sold
3732,PRJ-APT-3732,Villa,Residential,3,Mumbai,Maharashtra,India,Mumbai Area,953,3,3,1,North,8213907,8619,8213907,2021-06-03,2024-05-13,2025-05-26,Yes,Fully,10,61,273,"Pool,Gym,Lift",4.1,Under Construction
3733,PRJ-APT-3733,Villa,Residential,20,Chennai,Tamil Nadu,India,Chennai Area,1187,1,3,0,North,12838592,10816,12838592,2019-04-12,2022-11-13,2023-01-25,Yes,Fully,8,90,801,"Pool,Gym,Lift",3.3,Available
3734,PRJ-APT-3734,Plot,Residential,20,Bangalore,Karnataka,India,Bangalore Area,1249,2,2,1,North,14495894,11606,14495894,2019-11-25,2024-06-05,2025-05-08,Yes,Unfurnished,9,6,609,"Pool,Gym,Lift",3.6,Sold
3735,PRJ-APT-3735,Apartment,Residential,7,Hyderabad,Telangana,India,Hyderabad Area,1734,5,1,1,East,11342094,6541,11342094,2022-04-28,2022-11-28,2023-02-08,Yes,Unfurnished,2,2,973,"Pool,Gym,Lift",3.3,Sold
3736,PRJ-APT-3736,Villa,Residential,15,Mumbai,Maharashtra,India,Mumbai Area,1139,1,1,1,West,7349967,6453,7349967,2021-02-18,2024-07-03,2024-06-01,Yes,Semi,6,7,290,"Pool,Gym,Lift",3.2,Available
3737,PRJ-APT-3737,Plot,Residential,9,Mumbai,Maharashtra,India,Mumbai Area,2169,5,1,2,East,22785345,10505,22785345,2019-02-03,2025-10-17,2022-04-19,Yes,Semi,10,40,464,"Pool,Gym,Lift",3.4,Available
3738,PRJ-APT-3738,Plot,Residential,18,Bangalore,Karnataka,India,Bangalore Area,1812,5,1,0,West,12973920,7160,12973920,2021-01-27,2022-04-21,2021-12-24,Yes,Semi,2,25,943,"Pool,Gym,Lift",4.3,Sold
3739,PRJ-APT-3739,Plot,Residential,19,Chennai,Tamil Nadu,India,Chennai Area,1357,1,3,0,South,12736802,9386,12736802,2022-10-12,2023-02-06,2023-12-24,No,Fully,7,58,693,"Pool,Gym,Lift",4.2,Leased
3740,PRJ-APT-3740,Apartment,Residential,16,Bangalore,Karnataka,India,Bangalore Area,1725,3,2,2,East,13505025,7829,13505025,2021-05-28,2025-10-10,2025-08-28,No,Semi,10,36,395,"Pool,Gym,Lift",3.3,Available
3741,PRJ-APT-3741,Apartment,Residential,5,Ahmedabad,Gujarat,India,Ahmedabad Area,1181,5,4,2,South,7522970,6370,7522970,2019-01-27,2025-11-11,2022-04-24,Yes,Semi,5,93,467,"Pool,Gym,Lift",3.7,Under Construction
3742,PRJ-APT-3742,Plot,Residential,14,Bangalore,Karnataka,India,Bangalore Area,2083,2,1,0,East,11075311,5317,11075311,2021-02-07,2025-02-28,2023-08-04,Yes,Fully,3,32,420,"Pool,Gym,Lift",3.6,Available
3743,PRJ-APT-3743,Plot,Residential,20,Mumbai,Maharashtra,India,Mumbai Area,1207,3,3,2,West,11897399,9857,11897399,2021-02-08,2022-06-07,2022-05-15,Yes,Fully,1,91,50,"Pool,Gym,Lift",4.1,Leased
3744,PRJ-APT-3744,Apartment,Residential,2,Ahmedabad,Gujarat,India,Ahmedabad Area,2409,4,4,1,West,20857122,8658,20857122,2021-02-27,2024-04-11,2025-06-24,No,Unfurnished,8,20,505,"Pool,Gym,Lift",3.4,Sold
3745,PRJ-APT-3745,Villa,Residential,12,Chennai,Tamil Nadu,India,Chennai Area,2283,1,1,1,West,26775024,11728,26775024,2021-12-15,2024-08-01,2021-02-18,No,Unfurnished,6,25,116,"Pool,Gym,Lift",3.4,Leased
3746,PRJ-APT-3746,Apartment,Residential,14,Pune,Maharashtra,India,Pune Area,819,3,1,1,West,3285009,4011,3285009,2022-09-04,2023-08-24,2022-05-23,No,Fully,6,75,929,"Pool,Gym,Lift",3.1,Under Construction
3747,PRJ-APT-3747,Apartment,Residential,12,Pune,Maharashtra,India,Pune Area,1399,3,3,0,West,6470375,4625,6470375,2019-12-27,2022-08-14,2023-09-26,No,Semi,10,69,304,"Pool,Gym,Lift",3.5,Available
3748,PRJ-APT-3748,Villa,Residential,16,Chennai,Tamil Nadu,India,Chennai Area,622,4,1,2,West,5282024,8492,5282024,2022-01-08,2023-04-16,2025-10-08,Yes,Fully,6,56,548,"Pool,Gym,Lift",4.2,Sold
3749,PRJ-APT-3749,Plot,Residential,16,Bangalore,Karnataka,India,Bangalore Area,2045,2,3,1,East,9803730,4794,9803730,2019-06-20,2023-02-08,2024-08-03,No,Semi,9,74,333,"Pool,Gym,Lift",4.3,Available
3750,PRJ-APT-3750,Villa,Residential,11,Hyderabad,Telangana,India,Hyderabad Area,893,4,1,0,North,4374807,4899,4374807,2021-09-04,2025-03-18,2023-02-27,Yes,Unfurnished,4,60,854,"Pool,Gym,Lift",4.7,Leased
3751,PRJ-APT-3751,Apartment,Residential,16,Ahmedabad,Gujarat,India,Ahmedabad Area,1441,4,4,1,South,7199236,4996,7199236,2020-03-26,2025-06-16,2021-11-03,No,Unfurnished,4,71,351,"Pool,Gym,Lift",4.1,Available
3752,PRJ-APT-3752,Apartment,Residential,17,Delhi,Delhi,India,Delhi Area,984,5,3,1,East,4514592,4588,4514592,2021-05-02,2024-06-23,2023-01-08,No,Semi,10,75,474,"Pool,Gym,Lift",3.9,Leased
3753,PRJ-APT-3753,Villa,Residential,13,Bangalore,Karnataka,India,Bangalore Area,1563,2,4,1,West,15817560,10120,15817560,2021-11-05,2023-07-14,2023-01-24,Yes,Unfurnished,4,61,646,"Pool,Gym,Lift",4.7,Sold
3754,PRJ-APT-3754,Villa,Residential,11,Delhi,Delhi,India,Delhi Area,1425,5,4,2,West,15093600,10592,15093600,2020-06-21,2024-07-01,2021-12-16,Yes,Semi,4,28,884,"Pool,Gym,Lift",4,Leased
3755,PRJ-APT-3755,Villa,Residential,10,Pune,Maharashtra,India,Pune Area,2299,3,2,1,North,18835707,8193,18835707,2022-11-27,2022-09-24,2023-01-14,Yes,Semi,9,37,90,"Pool,Gym,Lift",4.4,Available
3756,PRJ-APT-3756,Villa,Residential,7,Delhi,Delhi,India,Delhi Area,1444,3,3,1,South,11494240,7960,11494240,2022-10-13,2024-07-28,2022-08-30,Yes,Fully,4,6,172,"Pool,Gym,Lift",3,Sold
3757,PRJ-APT-3757,Villa,Residential,11,Chennai,Tamil Nadu,India,Chennai Area,675,5,2,2,West,4359150,6458,4359150,2022-06-04,2024-06-12,2025-01-17,Yes,Unfurnished,3,89,810,"Pool,Gym,Lift",4.3,Sold
3758,PRJ-APT-3758,Villa,Residential,5,Ahmedabad,Gujarat,India,Ahmedabad Area,1240,3,2,2,West,14393920,11608,14393920,2019-08-24,2024-08-14,2021-02-18,Yes,Semi,5,17,727,"Pool,Gym,Lift",4.4,Available
3759,PRJ-APT-3759,Villa,Residential,9,Ahmedabad,Gujarat,India,Ahmedabad Area,1904,3,1,0,North,19127584,10046,19127584,2022-01-13,2022-09-27,2022-10-19,No,Fully,6,90,722,"Pool,Gym,Lift",5,Available
3760,PRJ-APT-3760,Villa,Residential,10,Mumbai,Maharashtra,India,Mumbai Area,615,2,4,0,East,6883080,11192,6883080,2021-08-08,2025-06-13,2021-08-05,Yes,Fully,1,59,462,"Pool,Gym,Lift",4,Available
3761,PRJ-APT-3761,Apartment,Residential,17,Chennai,Tamil Nadu,India,Chennai Area,1326,3,3,1,North,15544698,11723,15544698,2020-02-27,2025-12-06,2021-10-16,No,Unfurnished,2,18,235,"Pool,Gym,Lift",3.2,Available
3762,PRJ-APT-3762,Plot,Residential,18,Hyderabad,Telangana,India,Hyderabad Area,921,3,2,1,North,9017511,9791,9017511,2021-01-24,2024-08-19,2025-12-09,No,Semi,5,7,574,"Pool,Gym,Lift",3.9,Available
3763,PRJ-APT-3763,Plot,Residential,15,Chennai,Tamil Nadu,India,Chennai Area,1084,2,1,1,East,5125152,4728,5125152,2021-04-14,2024-02-18,2025-07-23,Yes,Unfurnished,4,98,960,"Pool,Gym,Lift",3.8,Leased
3764,PRJ-APT-3764,Apartment,Residential,12,Ahmedabad,Gujarat,India,Ahmedabad Area,877,4,3,1,West,9382146,10698,9382146,2022-01-09,2023-09-12,2022-08-08,Yes,Semi,9,88,327,"Pool,Gym,Lift",4.2,Under Construction
3765,PRJ-APT-3765,Plot,Residential,9,Hyderabad,Telangana,India,Hyderabad Area,905,2,2,0,South,5646295,6239,5646295,2019-02-23,2024-02-27,2025-02-09,Yes,Semi,7,77,395,"Pool,Gym,Lift",3,Leased
3766,PRJ-APT-3766,Plot,Residential,19,Bangalore,Karnataka,India,Bangalore Area,1682,2,3,1,East,13624200,8100,13624200,2020-07-06,2022-01-07,2025-06-09,No,Semi,7,66,203,"Pool,Gym,Lift",3.6,Leased
3767,PRJ-APT-3767,Apartment,Residential,4,Hyderabad,Telangana,India,Hyderabad Area,2177,3,3,1,South,24415055,11215,24415055,2021-05-22,2022-05-04,2023-01-31,Yes,Semi,8,95,96,"Pool,Gym,Lift",3.3,Sold
3768,PRJ-APT-3768,Apartment,Residential,20,Bangalore,Karnataka,India,Bangalore Area,1751,5,4,0,North,20663551,11801,20663551,2021-11-09,2022-11-11,2021-04-25,Yes,Unfurnished,3,72,349,"Pool,Gym,Lift",3.2,Available
3769,PRJ-APT-3769,Plot,Residential,17,Mumbai,Maharashtra,India,Mumbai Area,1798,1,2,0,North,21103126,11737,21103126,2020-08-08,2022-09-06,2025-04-10,Yes,Semi,2,22,39,"Pool,Gym,Lift",4.6,Available
3770,PRJ-APT-3770,Apartment,Residential,18,Ahmedabad,Gujarat,India,Ahmedabad Area,1145,3,4,0,East,13527030,11814,13527030,2022-02-22,2025-10-30,2023-08-06,No,Fully,3,73,64,"Pool,Gym,Lift",3.2,Sold
3771,PRJ-APT-3771,Villa,Residential,17,Hyderabad,Telangana,India,Hyderabad Area,630,4,3,1,North,4065390,6453,4065390,2019-08-11,2022-06-21,2024-01-12,No,Unfurnished,6,79,776,"Pool,Gym,Lift",3.2,Available
3772,PRJ-APT-3772,Apartment,Residential,7,Pune,Maharashtra,India,Pune Area,789,1,3,2,North,4360014,5526,4360014,2021-02-09,2022-10-04,2021-08-08,No,Unfurnished,0,18,868,"Pool,Gym,Lift",4.2,Sold
3773,PRJ-APT-3773,Plot,Residential,17,Bangalore,Karnataka,India,Bangalore Area,1458,2,1,1,West,14636862,10039,14636862,2021-09-27,2022-12-04,2023-04-05,Yes,Fully,5,63,343,"Pool,Gym,Lift",4,Sold
3774,PRJ-APT-3774,Apartment,Residential,12,Pune,Maharashtra,India,Pune Area,1655,3,1,2,East,17698570,10694,17698570,2022-01-11,2025-07-22,2024-11-15,Yes,Unfurnished,10,56,807,"Pool,Gym,Lift",4.4,Sold
3775,PRJ-APT-3775,Plot,Residential,17,Mumbai,Maharashtra,India,Mumbai Area,1418,2,3,0,North,7211948,5086,7211948,2020-03-06,2023-11-30,2022-12-21,No,Semi,2,89,503,"Pool,Gym,Lift",3.5,Under Construction
3776,PRJ-APT-3776,Apartment,Residential,4,Chennai,Tamil Nadu,India,Chennai Area,1884,2,3,2,North,15269820,8105,15269820,2020-06-24,2022-06-15,2025-09-05,No,Semi,7,26,983,"Pool,Gym,Lift",3,Under Construction
3777,PRJ-APT-3777,Apartment,Residential,15,Chennai,Tamil Nadu,India,Chennai Area,788,2,1,2,East,8808264,11178,8808264,2019-01-10,2022-08-15,2025-07-07,Yes,Unfurnished,6,5,305,"Pool,Gym,Lift",4.9,Sold
3778,PRJ-APT-3778,Apartment,Residential,2,Bangalore,Karnataka,India,Bangalore Area,1382,4,2,2,East,13227122,9571,13227122,2019-06-09,2022-02-25,2025-01-04,No,Semi,10,47,422,"Pool,Gym,Lift",5,Sold
3779,PRJ-APT-3779,Villa,Residential,9,Pune,Maharashtra,India,Pune Area,1252,2,1,1,South,8302012,6631,8302012,2021-02-09,2025-06-17,2025-03-20,No,Semi,6,95,690,"Pool,Gym,Lift",3.5,Under Construction
3780,PRJ-APT-3780,Plot,Residential,12,Mumbai,Maharashtra,India,Mumbai Area,1649,3,3,0,East,15637467,9483,15637467,2021-11-12,2022-07-12,2023-09-09,No,Fully,4,27,536,"Pool,Gym,Lift",4.2,Leased
3781,PRJ-APT-3781,Apartment,Residential,12,Chennai,Tamil Nadu,India,Chennai Area,1470,4,2,1,South,5929980,4034,5929980,2022-05-08,2023-11-22,2022-01-01,No,Semi,4,41,886,"Pool,Gym,Lift",4.5,Leased
3782,PRJ-APT-3782,Villa,Residential,15,Bangalore,Karnataka,India,Bangalore Area,688,1,4,2,West,3506736,5097,3506736,2019-04-15,2022-12-08,2023-10-26,No,Semi,5,58,708,"Pool,Gym,Lift",4.9,Under Construction
3783,PRJ-APT-3783,Villa,Residential,17,Mumbai,Maharashtra,India,Mumbai Area,2354,4,2,1,South,16897012,7178,16897012,2022-09-30,2025-06-15,2021-01-27,Yes,Semi,2,21,709,"Pool,Gym,Lift",3.4,Leased
3784,PRJ-APT-3784,Plot,Residential,13,Ahmedabad,Gujarat,India,Ahmedabad Area,2378,2,1,1,North,24505290,10305,24505290,2020-05-11,2023-05-09,2021-08-30,Yes,Semi,9,19,219,"Pool,Gym,Lift",4.7,Under Construction
3785,PRJ-APT-3785,Villa,Residential,2,Hyderabad,Telangana,India,Hyderabad Area,1341,1,1,0,North,5479326,4086,5479326,2022-11-04,2025-07-01,2025-10-05,No,Fully,9,32,918,"Pool,Gym,Lift",4.1,Sold
3786,PRJ-APT-3786,Apartment,Residential,11,Pune,Maharashtra,India,Pune Area,2173,2,4,2,South,16762522,7714,16762522,2020-01-18,2025-08-19,2024-12-31,Yes,Semi,4,14,772,"Pool,Gym,Lift",3.2,Sold
3787,PRJ-APT-3787,Apartment,Residential,9,Pune,Maharashtra,India,Pune Area,1594,5,3,2,West,17914966,11239,17914966,2022-03-23,2024-09-12,2025-02-06,Yes,Unfurnished,1,10,852,"Pool,Gym,Lift",4.2,Leased
3788,PRJ-APT-3788,Villa,Residential,11,Hyderabad,Telangana,India,Hyderabad Area,2399,5,4,2,North,24745685,10315,24745685,2020-01-13,2025-12-04,2023-06-28,Yes,Fully,6,98,486,"Pool,Gym,Lift",3.3,Sold
