SalesID,PropertyID,AgentID,CustomerID,SaleDate,AgreementDate,RegistrationDate,PropertyType,City,BasePrice,DiscountAmount,FinalSalePrice,GSTAmount,RegistrationCharges,TotalDealValue,CommissionPercent,CommissionAmount,SaleType,PaymentType,LoanRequired,BankName,LoanAmount,DownPaymentAmount,State,ProjectName,SaleStatus
2235,3192,99,985,2021-08-06,2021-07-17,2021-08-21,Plot,Delhi,12699053,349208,12349845,617492,740990,13708327,1,123498,Resale,Loan,Yes,Kotak,1518595,1821148,Gujarat,Urban Heights,Booked
2236,1084,35,719,2023-08-09,2023-07-20,2023-08-24,Villa,Bangalore,15064294,219523,14844771,742238,890686,16477695,3,445343,New Sale,Loan,Yes,Axis,1280037,2320746,Telangana,Elite Enclave,Lost
2237,1596,5,224,2021-02-22,2021-02-02,2021-03-09,Villa,Mumbai,10786312,300307,10486005,524300,629160,11639465,1,104860,New Sale,Mixed,Yes,Axis,2919765,4867860,Karnataka,Golden Plaza,Lead
2238,4135,13,265,2022-08-16,2022-07-27,2022-08-31,Apartment,Ahmedabad,13777169,465756,13311413,665570,798684,14775667,3,399342,Resale,Cash,Yes,Axis,9670302,907688,Tamil Nadu,Golden Garden,Registered
2239,1957,23,729,2021-10-09,2021-09-19,2021-10-24,Plot,Mumbai,11126147,239404,10886743,544337,653204,12084284,3,326602,Resale,Loan,Yes,SBI,1509984,3418211,Gujarat,Elite Park,Lead
2240,1355,16,603,2021-10-01,2021-09-11,2021-10-16,Apartment,Delhi,12380364,476285,11904079,595203,714244,13213526,3,357122,New Sale,Mixed,No,Kotak,5533866,3534998,Gujarat,Skyline Heights,Agreement Signed
2241,2881,14,109,2023-07-03,2023-06-13,2023-07-18,Villa,Bangalore,12674554,125862,12548692,627434,752921,13929047,2,250973,Resale,Loan,No,SBI,4765972,2381232,Gujarat,Royal Residency,Cancelled
2242,3662,59,285,2022-01-29,2022-01-09,2022-02-13,Villa,Ahmedabad,8748044,80656,8667388,433369,520043,9620800,1,86673,Resale,Mixed,Yes,ICICI,5059834,4024466,Delhi,Urban Towers,Lost
2243,1210,98,536,2024-07-20,2024-06-30,2024-08-04,Plot,Hyderabad,12649115,338099,12311016,615550,738660,13665226,1,123110,New Sale,Mixed,Yes,Axis,8587141,4474919,Maharashtra,Greenfield Vista,Agreement Signed
2244,4791,94,764,2023-11-10,2023-10-21,2023-11-25,Plot,Delhi,19307057,498143,18808914,940445,1128534,20877893,1,188089,Resale,Loan,No,Kotak,7116995,2984355,Maharashtra,Skyline Residency,Booked
2245,4983,28,667,2024-03-13,2024-02-22,2024-03-28,Plot,Delhi,5517151,227514,5289637,264481,317378,5871496,3,158689,Resale,Loan,No,SBI,5842069,2288189,Delhi,Greenfield Garden,Booked
2246,2571,53,224,2021-05-21,2021-05-01,2021-06-05,Villa,Bangalore,4299682,99675,4200007,210000,252000,4662007,2,84000,New Sale,Loan,Yes,HDFC,5683830,2607516,Telangana,Elite Park,Agreement Signed
2247,403,31,742,2023-03-15,2023-02-23,2023-03-30,Villa,Ahmedabad,19148688,148421,19000267,950013,1140016,21090296,1,190002,New Sale,Cash,Yes,HDFC,7330876,1457030,Karnataka,Palm Garden,Registered
2248,1271,87,688,2021-12-22,2021-12-02,2022-01-06,Apartment,Mumbai,16500814,84584,16416230,820811,984973,18222014,1,164162,New Sale,Cash,No,Axis,4492623,4104487,Maharashtra,Palm Heights,Booked
2249,3665,62,379,2024-02-27,2024-02-07,2024-03-13,Apartment,Mumbai,17778073,387529,17390544,869527,1043432,19303503,1,173905,Resale,Mixed,Yes,HDFC,8804565,4965573,Karnataka,Emerald Vista,Lead
2250,486,41,865,2025-01-15,2024-12-26,2025-01-30,Villa,Mumbai,12524440,235627,12288813,614440,737328,13640581,1,122888,Resale,Loan,No,HDFC,9475576,3497463,Gujarat,Silver Apartments,Booked
2251,466,97,284,2024-02-03,2024-01-14,2024-02-18,Apartment,Delhi,5054182,253284,4800898,240044,288053,5328995,1,48008,Resale,Loan,No,ICICI,7830260,1747956,Gujarat,Elite Enclave,Cancelled
2252,3975,92,158,2022-07-02,2022-06-12,2022-07-17,Apartment,Hyderabad,11077293,373493,10703800,535190,642228,11881218,1,107038,New Sale,Mixed,No,Kotak,9268951,951284,Delhi,Urban Residency,Booked
2253,1694,63,181,2022-02-08,2022-01-19,2022-02-23,Plot,Pune,9630967,17057,9613910,480695,576834,10671439,3,288417,New Sale,Mixed,Yes,HDFC,3763870,2657403,Gujarat,Sunrise Towers,Registered
2254,4821,32,140,2024-04-01,2024-03-12,2024-04-16,Apartment,Bangalore,14424628,247497,14177131,708856,850627,15736614,3,425313,New Sale,Loan,Yes,SBI,8000345,1486620,Tamil Nadu,Silver Plaza,Booked
2255,1660,75,276,2023-10-30,2023-10-10,2023-11-14,Villa,Hyderabad,13125893,435669,12690224,634511,761413,14086148,1,126902,New Sale,Cash,No,ICICI,1034897,1356751,Telangana,Royal Residency,Lead
2256,4226,87,175,2022-07-02,2022-06-12,2022-07-17,Villa,Ahmedabad,6091564,192051,5899513,294975,353970,6548458,1,58995,New Sale,Loan,No,HDFC,9212622,4936891,Telangana,Greenfield Vista,Agreement Signed
2257,2938,94,546,2023-12-25,2023-12-05,2024-01-09,Plot,Chennai,17470130,375735,17094395,854719,1025663,18974777,3,512831,New Sale,Mixed,Yes,Kotak,1437284,2702324,Delhi,Palm Heights,Booked
2258,2730,53,23,2021-12-20,2021-11-30,2022-01-04,Villa,Hyderabad,7810196,186163,7624033,381201,457441,8462675,2,152480,Resale,Cash,No,SBI,3301780,4042662,Telangana,Emerald Enclave,Lead
2259,143,22,831,2024-10-30,2024-10-10,2024-11-14,Villa,Hyderabad,15693072,132434,15560638,778031,933638,17272307,1,155606,Resale,Mixed,No,HDFC,3693624,1062556,Delhi,Elite Park,Lead
2260,3573,64,943,2021-06-30,2021-06-10,2021-07-15,Villa,Ahmedabad,17205060,304061,16900999,845049,1014059,18760107,2,338019,Resale,Loan,No,SBI,4814097,2730721,Maharashtra,Skyline Heights,Lead
2261,4271,65,386,2023-07-31,2023-07-11,2023-08-15,Apartment,Pune,12128418,155027,11973391,598669,718403,13290463,3,359201,Resale,Mixed,Yes,SBI,3931913,4094032,Gujarat,Urban Garden,Lost
2262,4070,93,172,2024-09-17,2024-08-28,2024-10-02,Plot,Pune,10702337,396532,10305805,515290,618348,11439443,3,309174,Resale,Loan,No,ICICI,7057901,4999476,Gujarat,Elite Park,Negotiation
2263,3150,20,47,2024-07-26,2024-07-06,2024-08-10,Villa,Ahmedabad,10870011,458801,10411210,520560,624672,11556442,1,104112,Resale,Mixed,Yes,Kotak,6982632,4150966,Maharashtra,Emerald Garden,Lost
2264,217,95,756,2025-07-21,2025-07-01,2025-08-05,Villa,Delhi,6183730,272287,5911443,295572,354686,6561701,3,177343,Resale,Cash,Yes,Kotak,6988187,729060,Karnataka,Golden Garden,Negotiation
2265,2010,3,639,2025-04-29,2025-04-09,2025-05-14,Apartment,Pune,10975209,332584,10642625,532131,638557,11813313,1,106426,New Sale,Loan,No,Axis,5244588,3142301,Tamil Nadu,Palm Towers,Cancelled
2266,1662,82,530,2021-03-25,2021-03-05,2021-04-09,Villa,Mumbai,5386372,26034,5360338,268016,321620,5949974,2,107206,Resale,Mixed,No,HDFC,2373951,3424208,Maharashtra,Greenfield Vista,Lost
2267,205,99,624,2023-08-27,2023-08-07,2023-09-11,Villa,Ahmedabad,6184212,195249,5988963,299448,359337,6647748,1,59889,New Sale,Loan,No,HDFC,1302240,1393769,Maharashtra,Elite Park,Registered
2268,516,89,339,2021-08-23,2021-08-03,2021-09-07,Plot,Chennai,14677033,397068,14279965,713998,856797,15850760,1,142799,Resale,Cash,No,Axis,8444672,4114932,Tamil Nadu,Greenfield Plaza,Negotiation
2269,2973,98,215,2022-06-19,2022-05-30,2022-07-04,Villa,Ahmedabad,17607707,325956,17281751,864087,1036905,19182743,1,172817,New Sale,Loan,Yes,Kotak,2949511,841138,Delhi,Urban Enclave,Lead
2270,2280,70,48,2021-03-05,2021-02-13,2021-03-20,Apartment,Hyderabad,10947978,219369,10728609,536430,643716,11908755,1,107286,New Sale,Mixed,No,ICICI,9796137,1307822,Maharashtra,Elite Park,Booked
2271,1723,96,533,2024-10-20,2024-09-30,2024-11-04,Plot,Hyderabad,19733316,331758,19401558,970077,1164093,21535728,1,194015,Resale,Cash,No,Axis,7474950,3393300,Gujarat,Skyline Heights,Negotiation
2272,2401,4,749,2023-07-29,2023-07-09,2023-08-13,Villa,Mumbai,10903378,237692,10665686,533284,639941,11838911,2,213313,New Sale,Loan,Yes,Axis,4252578,3714964,Telangana,Palm Heights,Lost
2273,4571,26,282,2022-05-16,2022-04-26,2022-05-31,Plot,Ahmedabad,16256257,383915,15872342,793617,952340,17618299,3,476170,New Sale,Mixed,Yes,ICICI,2084692,3627011,Karnataka,Palm Garden,Booked
2274,977,49,982,2025-07-23,2025-07-03,2025-08-07,Apartment,Pune,11707255,463093,11244162,562208,674649,12481019,3,337324,New Sale,Cash,No,ICICI,1188657,2647442,Karnataka,Golden Residency,Booked
2275,4868,26,187,2024-12-01,2024-11-11,2024-12-16,Villa,Chennai,15111499,239313,14872186,743609,892331,16508126,2,297443,New Sale,Loan,No,Axis,9366167,1771865,Gujarat,Urban Garden,Site Visit
2276,3129,100,53,2024-11-02,2024-10-13,2024-11-17,Villa,Hyderabad,5093039,107911,4985128,249256,299107,5533491,3,149553,Resale,Loan,No,HDFC,3634418,4477528,Delhi,Golden Residency,Lost
2277,4659,38,613,2024-09-05,2024-08-16,2024-09-20,Villa,Mumbai,18440858,467853,17973005,898650,1078380,19950035,2,359460,Resale,Loan,No,ICICI,3138437,3358765,Delhi,Sunrise Towers,Site Visit
2278,494,68,516,2022-02-28,2022-02-08,2022-03-15,Apartment,Mumbai,8188451,472131,7716320,385816,462979,8565115,1,77163,Resale,Loan,Yes,ICICI,7329333,917908,Karnataka,Sunrise Heights,Site Visit
2279,3976,50,994,2025-08-17,2025-07-28,2025-09-01,Plot,Pune,16226488,387181,15839307,791965,950358,17581630,1,158393,New Sale,Cash,Yes,SBI,7416189,4468248,Delhi,Urban Heights,Booked
2280,1878,20,862,2022-09-08,2022-08-19,2022-09-23,Apartment,Pune,13679279,159781,13519498,675974,811169,15006641,1,135194,Resale,Cash,Yes,Axis,9115075,4773381,Maharashtra,Palm Garden,Negotiation
2281,3129,6,564,2021-02-26,2021-02-06,2021-03-13,Plot,Pune,12044397,157793,11886604,594330,713196,13194130,3,356598,Resale,Cash,No,Kotak,7894349,3836785,Tamil Nadu,Urban Towers,Lead
2282,2737,5,465,2025-04-19,2025-03-30,2025-05-04,Villa,Bangalore,7048550,419304,6629246,331462,397754,7358462,3,198877,New Sale,Cash,No,Axis,9238021,2543814,Delhi,Sunrise Heights,Site Visit
2283,505,13,579,2021-09-20,2021-08-31,2021-10-05,Plot,Bangalore,15216276,147816,15068460,753423,904107,16725990,2,301369,New Sale,Loan,No,SBI,1029663,996742,Telangana,Royal Park,Agreement Signed
2284,3439,7,732,2021-08-21,2021-08-01,2021-09-05,Villa,Mumbai,17760727,112702,17648025,882401,1058881,19589307,1,176480,New Sale,Cash,Yes,Axis,4352055,3444733,Maharashtra,Elite Enclave,Site Visit
2285,4905,52,126,2025-09-02,2025-08-13,2025-09-17,Plot,Pune,14816109,249565,14566544,728327,873992,16168863,1,145665,New Sale,Mixed,Yes,Axis,6131910,793127,Telangana,Golden Residency,Registered
2286,123,11,398,2025-04-24,2025-04-04,2025-05-09,Plot,Bangalore,14685355,243403,14441952,722097,866517,16030566,2,288839,Resale,Loan,No,HDFC,4985974,1155356,Telangana,Urban Towers,Lead
2287,332,52,766,2025-08-08,2025-07-19,2025-08-23,Villa,Mumbai,13929916,123504,13806412,690320,828384,15325116,1,138064,Resale,Mixed,No,Axis,8461063,598975,Tamil Nadu,Royal Residency,Site Visit
2288,3493,30,637,2021-05-30,2021-05-10,2021-06-14,Villa,Hyderabad,18970231,200076,18770155,938507,1126209,20834871,3,563104,New Sale,Loan,Yes,Kotak,2783465,4390383,Gujarat,Greenfield Vista,Negotiation
2289,2353,77,585,2022-02-02,2022-01-13,2022-02-17,Villa,Chennai,19822509,224142,19598367,979918,1175902,21754187,3,587951,New Sale,Loan,Yes,SBI,4852319,618549,Delhi,Golden Residency,Site Visit
2290,4572,34,593,2024-04-23,2024-04-03,2024-05-08,Plot,Hyderabad,15463858,279628,15184230,759211,911053,16854494,2,303684,New Sale,Mixed,No,ICICI,3856107,2398885,Maharashtra,Greenfield Vista,Site Visit
2291,1711,1,151,2023-03-16,2023-02-24,2023-03-31,Plot,Ahmedabad,6401554,86148,6315406,315770,378924,7010100,3,189462,New Sale,Cash,No,SBI,2547492,3723147,Gujarat,Sunrise Towers,Lead
2292,3694,98,812,2022-12-29,2022-12-09,2023-01-13,Apartment,Ahmedabad,14319235,47735,14271500,713575,856290,15841365,2,285430,Resale,Cash,Yes,Kotak,1398444,2227046,Karnataka,Palm Towers,Registered
2293,1502,91,204,2025-08-05,2025-07-16,2025-08-20,Plot,Pune,9761729,207229,9554500,477725,573270,10605495,2,191090,New Sale,Loan,No,ICICI,1528982,3101971,Maharashtra,Emerald Garden,Booked
2294,245,14,150,2022-02-08,2022-01-19,2022-02-23,Plot,Bangalore,11925680,159231,11766449,588322,705986,13060757,2,235328,New Sale,Mixed,No,SBI,7417593,1439937,Maharashtra,Silver Plaza,Booked
2295,1376,40,967,2022-11-14,2022-10-25,2022-11-29,Plot,Pune,18200065,275522,17924543,896227,1075472,19896242,2,358490,Resale,Mixed,Yes,SBI,5281803,1000782,Tamil Nadu,Sunrise Vista,Lost
2296,2644,27,254,2023-10-21,2023-10-01,2023-11-05,Villa,Ahmedabad,8748932,211536,8537396,426869,512243,9476508,2,170747,Resale,Mixed,Yes,SBI,5427246,3786855,Tamil Nadu,Urban Residency,Agreement Signed
2297,1985,62,263,2023-09-30,2023-09-10,2023-10-15,Villa,Bangalore,12035140,207020,11828120,591406,709687,13129213,1,118281,New Sale,Loan,No,ICICI,9565043,4392001,Delhi,Royal Park,Negotiation
2298,3223,91,386,2022-09-13,2022-08-24,2022-09-28,Villa,Delhi,10724000,255911,10468089,523404,628085,11619578,3,314042,New Sale,Mixed,Yes,Kotak,3570322,2230276,Telangana,Skyline Plaza,Booked
2299,705,16,615,2025-07-24,2025-07-04,2025-08-08,Apartment,Pune,5797361,422058,5375303,268765,322518,5966586,2,107506,New Sale,Loan,Yes,ICICI,6460706,1236218,Karnataka,Emerald Homes,Lost
2300,4733,76,119,2021-10-28,2021-10-08,2021-11-12,Villa,Hyderabad,4786646,398633,4388013,219400,263280,4870693,3,131640,New Sale,Loan,No,Axis,5465537,3447351,Karnataka,Urban Park,Registered
2301,381,83,432,2021-11-21,2021-11-01,2021-12-06,Villa,Ahmedabad,8830915,230146,8600769,430038,516046,9546853,1,86007,New Sale,Loan,No,ICICI,3827046,1921891,Maharashtra,Royal Residency,Negotiation
2302,46,16,354,2023-02-18,2023-01-29,2023-03-05,Plot,Mumbai,8013052,423122,7589930,379496,455395,8424821,3,227697,New Sale,Cash,Yes,SBI,1579135,1858073,Maharashtra,Urban Towers,Registered
2303,504,85,865,2021-08-14,2021-07-25,2021-08-29,Plot,Mumbai,16223339,111567,16111772,805588,966706,17884066,1,161117,Resale,Mixed,No,ICICI,6435236,4185228,Telangana,Urban Enclave,Negotiation
2304,1763,86,90,2022-10-27,2022-10-07,2022-11-11,Apartment,Mumbai,14472371,345439,14126932,706346,847615,15680893,3,423807,Resale,Loan,Yes,ICICI,4128641,3775510,Maharashtra,Emerald Enclave,Registered
2305,3339,20,848,2022-06-04,2022-05-15,2022-06-19,Villa,Delhi,16612043,239609,16372434,818621,982346,18173401,2,327448,New Sale,Cash,Yes,HDFC,8588189,3086586,Maharashtra,Greenfield Plaza,Site Visit
2306,3256,33,671,2025-01-19,2024-12-30,2025-02-03,Plot,Chennai,11628193,118108,11510085,575504,690605,12776194,3,345302,New Sale,Mixed,Yes,SBI,6623496,2638233,Karnataka,Royal Residency,Negotiation
2307,4874,97,324,2022-09-16,2022-08-27,2022-10-01,Villa,Hyderabad,6012808,412094,5600714,280035,336042,6216791,3,168021,Resale,Loan,Yes,ICICI,3976330,2515439,Telangana,Emerald Residency,Negotiation
2308,936,16,360,2024-10-31,2024-10-11,2024-11-15,Apartment,Mumbai,13006408,234440,12771968,638598,766318,14176884,2,255439,New Sale,Mixed,Yes,Axis,9805857,2265187,Delhi,Sunrise Heights,Agreement Signed
2309,3130,97,792,2022-08-15,2022-07-26,2022-08-30,Plot,Mumbai,13534882,57406,13477476,673873,808648,14959997,3,404324,New Sale,Cash,Yes,Axis,1224291,3215344,Maharashtra,Emerald Vista,Agreement Signed
2310,3103,43,848,2025-05-12,2025-04-22,2025-05-27,Apartment,Mumbai,8803573,82136,8721437,436071,523286,9680794,2,174428,New Sale,Cash,Yes,Kotak,8163443,2109305,Karnataka,Royal Park,Negotiation
2311,4966,6,187,2024-12-05,2024-11-15,2024-12-20,Plot,Delhi,7252090,191679,7060411,353020,423624,7837055,2,141208,New Sale,Cash,No,SBI,3490041,4193758,Gujarat,Urban Towers,Booked
2312,4865,36,350,2024-09-02,2024-08-13,2024-09-17,Plot,Bangalore,6151897,45288,6106609,305330,366396,6778335,3,183198,Resale,Mixed,No,Axis,5036481,568921,Karnataka,Sunrise Heights,Booked
2313,2038,1,902,2021-12-04,2021-11-14,2021-12-19,Plot,Bangalore,14868504,258384,14610120,730506,876607,16217233,3,438303,Resale,Cash,No,Kotak,4535916,1274399,Maharashtra,Urban Heights,Agreement Signed
2314,3937,66,470,2023-06-02,2023-05-13,2023-06-17,Apartment,Delhi,6657092,307334,6349758,317487,380985,7048230,2,126995,Resale,Loan,Yes,HDFC,7724559,4258770,Gujarat,Urban Enclave,Cancelled
2315,2298,60,232,2021-03-08,2021-02-16,2021-03-23,Villa,Ahmedabad,13299779,431727,12868052,643402,772083,14283537,3,386041,Resale,Cash,Yes,Kotak,9735051,2808024,Tamil Nadu,Greenfield Garden,Agreement Signed
2316,4666,49,78,2024-12-26,2024-12-06,2025-01-10,Plot,Pune,19751948,151739,19600209,980010,1176012,21756231,2,392004,New Sale,Mixed,Yes,Kotak,9901723,2701577,Delhi,Palm Towers,Booked
2317,4211,74,60,2023-04-15,2023-03-26,2023-04-30,Plot,Mumbai,15090351,426495,14663856,733192,879831,16276879,1,146638,Resale,Loan,No,SBI,8573282,1628081,Tamil Nadu,Skyline Plaza,Lead
2318,2165,89,909,2025-02-21,2025-02-01,2025-03-08,Villa,Mumbai,19346842,253662,19093180,954659,1145590,21193429,2,381863,Resale,Cash,No,ICICI,7575071,3364817,Delhi,Emerald Homes,Registered
2319,2822,42,865,2025-08-03,2025-07-14,2025-08-18,Villa,Delhi,4547665,31604,4516061,225803,270963,5012827,2,90321,Resale,Mixed,No,Axis,7817528,1133534,Telangana,Skyline Park,Cancelled
2320,2352,88,389,2025-03-18,2025-02-26,2025-04-02,Villa,Ahmedabad,6045543,186808,5858735,292936,351524,6503195,2,117174,Resale,Mixed,No,ICICI,7424278,1996985,Maharashtra,Urban Heights,Registered
2321,1544,46,490,2025-04-07,2025-03-18,2025-04-22,Apartment,Pune,11111823,156844,10954979,547748,657298,12160025,1,109549,Resale,Loan,Yes,HDFC,9423038,1363261,Delhi,Elite Homes,Lost
2322,1146,2,1000,2025-08-10,2025-07-21,2025-08-25,Plot,Pune,9406624,487291,8919333,445966,535159,9900458,1,89193,New Sale,Loan,Yes,Kotak,6772297,2559544,Maharashtra,Palm Heights,Booked
2323,2954,39,225,2022-06-14,2022-05-25,2022-06-29,Villa,Ahmedabad,5242879,263911,4978968,248948,298738,5526654,2,99579,New Sale,Mixed,Yes,SBI,3103198,4950977,Tamil Nadu,Emerald Vista,Lead
2324,3710,86,890,2025-02-19,2025-01-30,2025-03-06,Plot,Hyderabad,6113178,152431,5960747,298037,357644,6616428,1,59607,New Sale,Cash,No,ICICI,9621167,2099109,Maharashtra,Elite Homes,Lead
2325,4627,48,421,2023-01-23,2023-01-03,2023-02-07,Apartment,Chennai,19034070,316425,18717645,935882,1123058,20776585,2,374352,New Sale,Loan,Yes,SBI,7675167,4436804,Tamil Nadu,Greenfield Vista,Cancelled
2326,3273,57,490,2024-08-23,2024-08-03,2024-09-07,Apartment,Delhi,18295767,146977,18148790,907439,1088927,20145156,1,181487,New Sale,Cash,Yes,Kotak,6680113,3074946,Karnataka,Elite Park,Lost
2327,4457,58,269,2023-01-11,2022-12-22,2023-01-26,Plot,Bangalore,5725542,472254,5253288,262664,315197,5831149,3,157598,Resale,Cash,Yes,Axis,1609841,1860455,Karnataka,Silver Plaza,Registered
2328,3810,72,935,2021-09-05,2021-08-16,2021-09-20,Plot,Chennai,7032186,104411,6927775,346388,415666,7689829,2,138555,Resale,Cash,No,HDFC,4035037,4848697,Maharashtra,Skyline Heights,Agreement Signed
2329,2892,90,762,2025-09-14,2025-08-25,2025-09-29,Plot,Chennai,6563923,210272,6353651,317682,381219,7052552,3,190609,Resale,Cash,No,Kotak,8006748,3641961,Telangana,Greenfield Vista,Site Visit
2330,4922,50,550,2023-11-21,2023-11-01,2023-12-06,Plot,Hyderabad,16666345,340265,16326080,816304,979564,18121948,2,326521,New Sale,Mixed,Yes,Axis,6073996,4028918,Delhi,Greenfield Vista,Registered
2331,3540,31,916,2025-07-10,2025-06-20,2025-07-25,Plot,Delhi,18045948,217246,17828702,891435,1069722,19789859,3,534861,Resale,Cash,Yes,Kotak,5608447,3805350,Delhi,Urban Garden,Lost
2332,2422,26,414,2023-09-29,2023-09-09,2023-10-14,Plot,Chennai,10413743,196118,10217625,510881,613057,11341563,1,102176,New Sale,Cash,No,ICICI,3074325,4710437,Maharashtra,Urban Towers,Lead
2333,4090,32,314,2021-05-31,2021-05-11,2021-06-15,Villa,Bangalore,5859764,70336,5789428,289471,347365,6426264,3,173682,New Sale,Loan,Yes,ICICI,4973355,3467754,Maharashtra,Silver Apartments,Booked
2334,1565,16,228,2023-11-27,2023-11-07,2023-12-12,Plot,Chennai,6509135,275338,6233797,311689,374027,6919513,3,187013,New Sale,Loan,No,Kotak,1727440,4649760,Delhi,Palm Enclave,Cancelled
2335,2348,98,442,2023-05-23,2023-05-03,2023-06-07,Villa,Pune,15248206,32436,15215770,760788,912946,16889504,1,152157,Resale,Cash,Yes,SBI,7192024,2713522,Delhi,Urban Enclave,Booked
2336,4913,47,521,2023-06-21,2023-06-01,2023-07-06,Villa,Pune,4972447,129594,4842853,242142,290571,5375566,2,96857,Resale,Loan,No,SBI,8428820,2199770,Tamil Nadu,Urban Heights,Cancelled
2337,448,92,67,2022-06-05,2022-05-16,2022-06-20,Plot,Pune,9091454,164196,8927258,446362,535635,9909255,3,267817,Resale,Mixed,Yes,HDFC,2096985,512054,Gujarat,Palm Towers,Lost
2338,4979,34,549,2021-12-09,2021-11-19,2021-12-24,Apartment,Delhi,16459361,227661,16231700,811585,973902,18017187,2,324634,Resale,Loan,Yes,Axis,8485613,1174777,Delhi,Golden Plaza,Registered
2339,1471,47,846,2024-12-11,2024-11-21,2024-12-26,Villa,Pune,5874854,387011,5487843,274392,329270,6091505,1,54878,Resale,Cash,Yes,SBI,2581901,4754447,Karnataka,Golden Plaza,Registered
2340,761,79,428,2022-09-13,2022-08-24,2022-09-28,Apartment,Mumbai,6154989,482103,5672886,283644,340373,6296903,1,56728,Resale,Mixed,Yes,ICICI,2089972,2310093,Gujarat,Golden Garden,Registered
2341,4715,81,442,2025-07-17,2025-06-27,2025-08-01,Villa,Mumbai,19990440,216931,19773509,988675,1186410,21948594,3,593205,New Sale,Mixed,Yes,SBI,6711141,1989470,Karnataka,Skyline Heights,Negotiation
2342,3303,17,170,2025-01-21,2025-01-01,2025-02-05,Villa,Mumbai,14516674,34827,14481847,724092,868910,16074849,3,434455,New Sale,Mixed,Yes,Axis,2157022,4097618,Telangana,Royal Residency,Agreement Signed
2343,304,6,395,2023-02-02,2023-01-13,2023-02-17,Plot,Pune,13275831,116810,13159021,657951,789541,14606513,2,263180,New Sale,Cash,Yes,ICICI,5622405,2832958,Gujarat,Emerald Residency,Agreement Signed
2344,4431,14,618,2025-08-26,2025-08-06,2025-09-10,Plot,Mumbai,13757818,150458,13607360,680368,816441,15104169,1,136073,New Sale,Cash,No,SBI,8241170,3154537,Delhi,Elite Park,Lead
