LeadID,CustomerID,AgentID,LeadCreatedDate,FirstContactDate,LastFollowUpDate,LeadSource,LeadType,LeadStatus,InterestedPropertyType,PreferredCity,BudgetMin,BudgetMax,ConvertedToSale,ConvertedToLease,ConversionDate
2564,530,20,2021-05-29,2021-05-31,2021-06-13,Referral,Buy,Lost,Plot,Ahmedabad,2166390,11924093,No,No,
2565,459,26,2024-10-13,2024-10-15,2024-10-28,Ads,Buy,In Progress,Plot,Bangalore,4913275,13659089,Yes,No,2024-11-12
2566,302,79,2022-10-25,2022-10-27,2022-11-09,Walk-in,Buy,In Progress,Villa,Delhi,4561118,15876720,Yes,Yes,2022-11-24
2567,398,67,2024-05-15,2024-05-17,2024-05-30,Referral,Rent,New,Apartment,Pune,4018316,17867638,No,No,
2568,491,1,2024-07-02,2024-07-04,2024-07-17,Website,Rent,Closed,Villa,Delhi,4382809,17938748,No,No,
2569,636,3,2025-08-01,2025-08-03,2025-08-16,Website,Rent,New,Apartment,Mumbai,3623588,6175413,Yes,No,2025-08-31
2570,929,47,2025-06-28,2025-06-30,2025-07-13,Ads,Rent,Closed,Villa,Ahmedabad,2010235,17904079,Yes,Yes,2025-07-28
2571,605,55,2024-10-29,2024-10-31,2024-11-13,Ads,Buy,In Progress,Plot,Chennai,2855808,18762555,Yes,Yes,2024-11-28
2572,487,75,2025-05-28,2025-05-30,2025-06-12,Walk-in,Buy,New,Plot,Delhi,4197837,15521369,No,No,
2573,320,29,2024-03-06,2024-03-08,2024-03-21,Ads,Rent,In Progress,Apartment,Mumbai,2715614,17410373,Yes,Yes,2024-04-05
2574,507,88,2023-01-08,2023-01-10,2023-01-23,Walk-in,Buy,New,Apartment,Chennai,3637669,17774913,No,No,
2575,121,7,2025-07-06,2025-07-08,2025-07-21,Walk-in,Rent,Closed,Plot,Delhi,2985195,11661142,Yes,No,2025-08-05
2576,414,42,2024-06-08,2024-06-10,2024-06-23,Ads,Buy,Lost,Plot,Pune,2933353,19938898,Yes,Yes,2024-07-08
2577,300,40,2022-12-02,2022-12-04,2022-12-17,Website,Rent,Closed,Plot,Mumbai,2117480,9721059,No,No,
2578,496,96,2022-02-02,2022-02-04,2022-02-17,Referral,Rent,New,Apartment,Ahmedabad,4605723,19800242,Yes,Yes,2022-03-04
2579,398,87,2021-03-30,2021-04-01,2021-04-14,Walk-in,Buy,In Progress,Plot,Hyderabad,4783816,18462995,Yes,No,2021-04-29
2580,23,99,2022-12-20,2022-12-22,2023-01-04,Walk-in,Buy,In Progress,Plot,Ahmedabad,2908480,14133098,Yes,No,2023-01-19
2581,294,71,2023-03-16,2023-03-18,2023-03-31,Website,Buy,Closed,Plot,Bangalore,4577531,19544062,Yes,Yes,2023-04-15
2582,790,10,2023-03-31,2023-04-02,2023-04-15,Walk-in,Rent,Lost,Villa,Mumbai,4326509,6758840,No,No,
2583,3,7,2025-06-04,2025-06-06,2025-06-19,Ads,Rent,Closed,Villa,Chennai,3243405,18351107,Yes,No,2025-07-04
2584,602,74,2021-06-08,2021-06-10,2021-06-23,Walk-in,Buy,In Progress,Plot,Mumbai,2038104,7981384,No,No,
2585,153,13,2025-06-27,2025-06-29,2025-07-12,Ads,Rent,New,Plot,Chennai,4256426,11543071,No,No,
2586,688,39,2025-08-20,2025-08-22,2025-09-04,Referral,Rent,In Progress,Plot,Pune,2699522,11168369,Yes,No,2025-09-19
2587,908,67,2023-06-13,2023-06-15,2023-06-28,Website,Rent,In Progress,Apartment,Bangalore,4260375,17795860,Yes,No,2023-07-13
2588,229,92,2023-02-04,2023-02-06,2023-02-19,Referral,Rent,In Progress,Villa,Hyderabad,3749149,12384227,No,No,
2589,822,92,2021-09-06,2021-09-08,2021-09-21,Website,Buy,Closed,Villa,Chennai,3540318,11640365,No,No,
2590,135,22,2025-05-05,2025-05-07,2025-05-20,Ads,Rent,New,Villa,Chennai,2895903,10694786,No,No,
2591,446,30,2022-10-13,2022-10-15,2022-10-28,Ads,Buy,Lost,Villa,Delhi,3035527,11853354,No,No,
2592,227,95,2022-09-05,2022-09-07,2022-09-20,Website,Rent,In Progress,Villa,Pune,3607185,7911377,No,No,
2593,435,84,2021-01-23,2021-01-25,2021-02-07,Referral,Buy,In Progress,Apartment,Pune,4459979,15790553,Yes,Yes,2021-02-22
2594,377,43,2021-07-22,2021-07-24,2021-08-06,Referral,Buy,Lost,Plot,Chennai,4735665,16210359,Yes,No,2021-08-21
2595,7,72,2023-05-24,2023-05-26,2023-06-08,Website,Buy,New,Apartment,Mumbai,3319129,11982275,Yes,Yes,2023-06-23
2596,359,47,2024-09-13,2024-09-15,2024-09-28,Walk-in,Rent,New,Villa,Ahmedabad,3567530,14873728,No,No,
2597,493,88,2022-02-06,2022-02-08,2022-02-21,Ads,Buy,Closed,Apartment,Mumbai,4357623,6771696,Yes,Yes,2022-03-08
2598,937,29,2025-01-15,2025-01-17,2025-01-30,Referral,Rent,New,Villa,Ahmedabad,4325018,12097954,Yes,No,2025-02-14
2599,896,57,2021-08-28,2021-08-30,2021-09-12,Ads,Rent,Closed,Villa,Hyderabad,3625796,10681348,Yes,Yes,2021-09-27
2600,565,50,2023-10-18,2023-10-20,2023-11-02,Referral,Rent,New,Apartment,Ahmedabad,4184461,9734120,Yes,Yes,2023-11-17
2601,187,74,2021-06-24,2021-06-26,2021-07-09,Walk-in,Buy,Closed,Apartment,Ahmedabad,3022265,10501169,Yes,Yes,2021-07-24
2602,722,22,2024-07-20,2024-07-22,2024-08-04,Referral,Rent,Closed,Apartment,Mumbai,2338762,14648679,No,No,
2603,389,54,2024-02-17,2024-02-19,2024-03-03,Referral,Buy,In Progress,Plot,Ahmedabad,4152992,14923918,No,No,
2604,283,92,2021-11-24,2021-11-26,2021-12-09,Ads,Buy,In Progress,Villa,Ahmedabad,2013647,9532535,Yes,Yes,2021-12-24
2605,856,99,2021-03-25,2021-03-27,2021-04-09,Ads,Rent,Lost,Plot,Bangalore,4528686,9701605,No,No,
2606,147,91,2021-01-31,2021-02-02,2021-02-15,Ads,Buy,New,Apartment,Ahmedabad,2973450,11701506,No,No,
2607,264,40,2022-02-20,2022-02-22,2022-03-07,Referral,Rent,Lost,Apartment,Pune,3834046,15076264,No,No,
2608,250,44,2024-05-03,2024-05-05,2024-05-18,Ads,Buy,Lost,Apartment,Bangalore,4788422,8921554,Yes,Yes,2024-06-02
2609,806,4,2021-04-08,2021-04-10,2021-04-23,Referral,Rent,In Progress,Apartment,Chennai,4171620,17745185,No,No,
2610,826,59,2024-07-27,2024-07-29,2024-08-11,Walk-in,Rent,Closed,Villa,Delhi,4424919,7734557,Yes,Yes,2024-08-26
2611,98,16,2022-12-05,2022-12-07,2022-12-20,Ads,Buy,In Progress,Villa,Chennai,4251746,11230024,No,No,
2612,102,67,2021-09-11,2021-09-13,2021-09-26,Website,Rent,Lost,Apartment,Pune,4715626,7254835,No,No,
2613,103,83,2025-08-20,2025-08-22,2025-09-04,Referral,Buy,New,Villa,Ahmedabad,2768023,8803189,Yes,No,2025-09-19
2614,196,5,2021-08-18,2021-08-20,2021-09-02,Website,Buy,Lost,Villa,Bangalore,4410508,18078633,Yes,No,2021-09-17
2615,670,26,2021-01-17,2021-01-19,2021-02-01,Referral,Rent,In Progress,Villa,Mumbai,4345275,19719779,Yes,Yes,2021-02-16
2616,98,80,2021-09-07,2021-09-09,2021-09-22,Referral,Rent,Lost,Plot,Hyderabad,3946611,16710656,Yes,Yes,2021-10-07
2617,808,73,2024-12-07,2024-12-09,2024-12-22,Referral,Rent,New,Apartment,Bangalore,2513021,17460424,Yes,Yes,2025-01-06
2618,172,10,2023-02-22,2023-02-24,2023-03-09,Walk-in,Rent,New,Plot,Mumbai,2655528,16523874,Yes,Yes,2023-03-24
2619,272,30,2025-02-20,2025-02-22,2025-03-07,Referral,Buy,In Progress,Apartment,Chennai,2035969,8321034,Yes,Yes,2025-03-22
2620,756,95,2023-07-29,2023-07-31,2023-08-13,Website,Rent,New,Villa,Ahmedabad,4624112,15048345,Yes,Yes,2023-08-28
2621,598,45,2021-03-16,2021-03-18,2021-03-31,Walk-in,Rent,Closed,Plot,Delhi,3671626,10700111,No,No,
2622,670,1,2024-01-14,2024-01-16,2024-01-29,Referral,Buy,In Progress,Apartment,Pune,2093489,9644978,No,No,
2623,140,68,2021-04-03,2021-04-05,2021-04-18,Ads,Rent,New,Plot,Delhi,2369545,6107765,No,No,
2624,882,63,2023-12-28,2023-12-30,2024-01-12,Website,Rent,New,Villa,Pune,4230836,15583991,No,No,
2625,127,36,2025-07-30,2025-08-01,2025-08-14,Walk-in,Buy,Closed,Apartment,Delhi,4642120,9944833,No,No,
2626,88,42,2023-09-05,2023-09-07,2023-09-20,Referral,Buy,Lost,Plot,Hyderabad,4175334,14736988,Yes,Yes,2023-10-05
2627,847,92,2021-12-07,2021-12-09,2021-12-22,Walk-in,Rent,Closed,Plot,Pune,4577565,19493319,No,No,
2628,546,95,2023-02-13,2023-02-15,2023-02-28,Referral,Buy,In Progress,Plot,Mumbai,4047435,15924435,No,No,
2629,924,63,2023-05-31,2023-06-02,2023-06-15,Website,Rent,Closed,Apartment,Delhi,3526286,9532276,No,No,
2630,659,11,2025-01-15,2025-01-17,2025-01-30,Ads,Buy,In Progress,Villa,Mumbai,3945382,15829836,No,No,
2631,651,11,2024-03-22,2024-03-24,2024-04-06,Walk-in,Buy,In Progress,Plot,Bangalore,4681048,8764355,No,No,
2632,196,10,2025-10-23,2025-10-25,2025-11-07,Website,Rent,In Progress,Plot,Delhi,2169067,15337658,No,No,
2633,149,95,2021-09-01,2021-09-03,2021-09-16,Ads,Buy,Lost,Apartment,Ahmedabad,3826475,19789664,No,No,
2634,637,47,2024-12-20,2024-12-22,2025-01-04,Walk-in,Rent,In Progress,Apartment,Bangalore,3825724,6831948,Yes,Yes,2025-01-19
2635,633,28,2021-02-02,2021-02-04,2021-02-17,Walk-in,Rent,In Progress,Apartment,Bangalore,3779362,10177049,No,No,
2636,284,18,2021-07-10,2021-07-12,2021-07-25,Walk-in,Buy,Lost,Plot,Delhi,3256538,19105838,No,No,
2637,873,10,2025-01-14,2025-01-16,2025-01-29,Walk-in,Buy,In Progress,Apartment,Bangalore,2240917,8618920,No,No,
2638,498,40,2023-11-24,2023-11-26,2023-12-09,Walk-in,Rent,New,Villa,Mumbai,4293109,17902748,No,No,
2639,394,36,2022-08-25,2022-08-27,2022-09-09,Walk-in,Rent,Closed,Plot,Delhi,4120921,8158868,Yes,No,2022-09-24
2640,118,55,2022-04-11,2022-04-13,2022-04-26,Referral,Buy,In Progress,Villa,Mumbai,4330891,15948013,No,No,
2641,10,21,2023-05-07,2023-05-09,2023-05-22,Ads,Rent,Lost,Apartment,Ahmedabad,4659092,8888484,Yes,No,2023-06-06
2642,419,26,2025-12-03,2025-12-05,2025-12-18,Walk-in,Rent,In Progress,Plot,Pune,2633264,7262531,Yes,Yes,2026-01-02
2643,655,20,2021-01-09,2021-01-11,2021-01-24,Walk-in,Rent,New,Plot,Ahmedabad,3046767,18443226,Yes,Yes,2021-02-08
2644,201,7,2022-04-15,2022-04-17,2022-04-30,Ads,Rent,Closed,Plot,Pune,3123197,17368463,Yes,No,2022-05-15
2645,162,72,2025-07-14,2025-07-16,2025-07-29,Website,Buy,New,Villa,Delhi,2102740,17180671,No,No,
2646,647,52,2025-10-20,2025-10-22,2025-11-04,Referral,Buy,In Progress,Plot,Mumbai,2719784,14732192,No,No,
2647,213,94,2025-02-05,2025-02-07,2025-02-20,Ads,Rent,Closed,Villa,Pune,3568434,11761202,No,No,
2648,57,44,2022-05-27,2022-05-29,2022-06-11,Ads,Rent,New,Villa,Pune,4163760,17028786,Yes,Yes,2022-06-26
2649,310,25,2023-03-10,2023-03-12,2023-03-25,Ads,Rent,New,Villa,Chennai,4729445,14779445,Yes,No,2023-04-09
2650,401,3,2023-05-10,2023-05-12,2023-05-25,Walk-in,Buy,In Progress,Apartment,Pune,3887416,6450274,Yes,Yes,2023-06-09
2651,67,80,2022-05-24,2022-05-26,2022-06-08,Ads,Buy,Lost,Villa,Hyderabad,2496194,19084511,No,No,
2652,456,63,2023-11-21,2023-11-23,2023-12-06,Walk-in,Rent,In Progress,Apartment,Delhi,2068212,9477719,Yes,No,2023-12-21
2653,70,89,2021-10-19,2021-10-21,2021-11-03,Website,Rent,In Progress,Plot,Delhi,2076791,11345352,Yes,No,2021-11-18
2654,873,85,2022-08-24,2022-08-26,2022-09-08,Walk-in,Rent,Lost,Plot,Delhi,4038234,13992817,Yes,No,2022-09-23
2655,983,13,2023-04-13,2023-04-15,2023-04-28,Referral,Buy,Lost,Villa,Chennai,3026856,17507745,No,No,
2656,83,11,2022-12-24,2022-12-26,2023-01-08,Walk-in,Buy,Lost,Villa,Bangalore,3387925,13888956,Yes,Yes,2023-01-23
2657,671,45,2025-05-01,2025-05-03,2025-05-16,Ads,Buy,In Progress,Apartment,Delhi,4234632,10472199,No,No,
2658,127,50,2022-04-19,2022-04-21,2022-05-04,Website,Rent,New,Villa,Ahmedabad,2145000,12998648,No,No,
2659,648,75,2023-07-01,2023-07-03,2023-07-16,Website,Buy,Closed,Villa,Mumbai,2777377,14448580,Yes,Yes,2023-07-31
2660,565,62,2021-12-01,2021-12-03,2021-12-16,Ads,Buy,Lost,Plot,Hyderabad,4548448,10508675,No,No,
2661,429,38,2025-11-01,2025-11-03,2025-11-16,Ads,Buy,In Progress,Plot,Chennai,4093788,8095547,Yes,No,2025-12-01
2662,551,26,2023-02-10,2023-02-12,2023-02-25,Walk-in,Rent,Lost,Apartment,Pune,3300868,8104686,Yes,No,2023-03-12
2663,933,57,2023-10-06,2023-10-08,2023-10-21,Website,Rent,In Progress,Apartment,Bangalore,2871629,8530638,No,No,
2664,776,48,2021-02-02,2021-02-04,2021-02-17,Walk-in,Rent,In Progress,Apartment,Delhi,4118507,17617142,No,No,
2665,452,59,2023-06-18,2023-06-20,2023-07-03,Walk-in,Buy,Lost,Villa,Delhi,3161512,10583479,No,No,
2666,911,84,2025-08-27,2025-08-29,2025-09-11,Walk-in,Rent,New,Apartment,Ahmedabad,3197425,14148684,Yes,Yes,2025-09-26
2667,760,34,2022-03-13,2022-03-15,2022-03-28,Ads,Buy,In Progress,Villa,Pune,2625815,10711871,No,No,
2668,694,89,2024-08-27,2024-08-29,2024-09-11,Website,Rent,In Progress,Plot,Ahmedabad,4258480,8257934,Yes,Yes,2024-09-26
2669,22,34,2021-09-08,2021-09-10,2021-09-23,Website,Rent,New,Plot,Chennai,4985187,7216747,Yes,Yes,2021-10-08
2670,291,68,2021-01-16,2021-01-18,2021-01-31,Walk-in,Rent,Lost,Plot,Bangalore,2964196,7695511,Yes,No,2021-02-15
2671,690,36,2022-11-19,2022-11-21,2022-12-04,Website,Buy,Lost,Apartment,Delhi,3424056,13192310,Yes,No,2022-12-19
2672,222,85,2025-11-28,2025-11-30,2025-12-13,Walk-in,Buy,Lost,Villa,Bangalore,3396617,7997392,Yes,No,2025-12-28
2673,687,47,2022-07-14,2022-07-16,2022-07-29,Referral,Buy,Lost,Villa,Mumbai,4201842,7843663,Yes,Yes,2022-08-13
2674,443,44,2022-07-26,2022-07-28,2022-08-10,Referral,Buy,Closed,Villa,Bangalore,3943338,10338035,No,No,
2675,135,2,2023-04-29,2023-05-01,2023-05-14,Walk-in,Rent,Closed,Apartment,Bangalore,4798649,14284406,No,No,
2676,550,29,2024-01-02,2024-01-04,2024-01-17,Website,Rent,In Progress,Apartment,Pune,4267953,12928914,No,No,
2677,743,77,2021-08-08,2021-08-10,2021-08-23,Ads,Rent,Lost,Villa,Delhi,2527574,18448412,No,No,
2678,768,59,2024-03-09,2024-03-11,2024-03-24,Referral,Buy,Closed,Plot,Hyderabad,3286328,17523982,Yes,Yes,2024-04-08
2679,512,42,2025-02-07,2025-02-09,2025-02-22,Website,Buy,Lost,Apartment,Chennai,2922974,14477726,No,No,
2680,329,41,2021-01-31,2021-02-02,2021-02-15,Website,Rent,Closed,Plot,Hyderabad,2423599,15695036,Yes,No,2021-03-02
2681,558,66,2022-06-26,2022-06-28,2022-07-11,Website,Rent,Lost,Plot,Delhi,3120828,13428097,Yes,Yes,2022-07-26
2682,499,28,2021-09-14,2021-09-16,2021-09-29,Website,Buy,Closed,Apartment,Ahmedabad,2560203,7722263,No,No,
2683,180,30,2024-02-07,2024-02-09,2024-02-22,Referral,Buy,In Progress,Plot,Pune,4471039,16352684,Yes,No,2024-03-08
2684,951,15,2021-11-03,2021-11-05,2021-11-18,Walk-in,Rent,Lost,Apartment,Ahmedabad,2081968,14930365,No,No,
2685,714,51,2022-01-27,2022-01-29,2022-02-11,Website,Rent,Lost,Plot,Hyderabad,3680331,12654625,Yes,No,2022-02-26
2686,815,79,2025-03-26,2025-03-28,2025-04-10,Walk-in,Rent,Lost,Villa,Hyderabad,2688274,11763160,Yes,Yes,2025-04-25
2687,929,60,2021-04-13,2021-04-15,2021-04-28,Ads,Rent,New,Plot,Hyderabad,3519239,14108825,No,No,
2688,566,31,2022-10-08,2022-10-10,2022-10-23,Walk-in,Rent,Lost,Plot,Chennai,2543203,15124450,Yes,Yes,2022-11-07
2689,910,60,2022-06-25,2022-06-27,2022-07-10,Ads,Buy,Closed,Apartment,Bangalore,2241204,17967508,No,No,
2690,167,44,2025-10-21,2025-10-23,2025-11-05,Walk-in,Buy,Closed,Villa,Chennai,3652428,19184592,Yes,Yes,2025-11-20
2691,135,32,2023-06-19,2023-06-21,2023-07-04,Ads,Buy,Closed,Plot,Bangalore,3066610,16378828,No,No,
2692,331,75,2021-12-25,2021-12-27,2022-01-09,Ads,Rent,Closed,Villa,Mumbai,3209383,14941933,No,No,
2693,337,48,2022-08-03,2022-08-05,2022-08-18,Referral,Rent,In Progress,Villa,Chennai,3196103,6125128,Yes,No,2022-09-02
2694,790,90,2022-08-28,2022-08-30,2022-09-12,Website,Rent,New,Apartment,Mumbai,4790539,16964495,Yes,No,2022-09-27
2695,724,83,2024-12-11,2024-12-13,2024-12-26,Walk-in,Buy,New,Villa,Delhi,4743912,14675361,No,No,
2696,602,18,2022-03-14,2022-03-16,2022-03-29,Walk-in,Rent,Closed,Apartment,Chennai,4130426,18784416,No,No,
2697,606,74,2024-08-17,2024-08-19,2024-09-01,Referral,Rent,Lost,Villa,Ahmedabad,4998228,7981022,No,No,
2698,972,9,2021-04-06,2021-04-08,2021-04-21,Ads,Rent,In Progress,Apartment,Ahmedabad,2347262,17866530,Yes,Yes,2021-05-06
2699,804,80,2021-07-09,2021-07-11,2021-07-24,Referral,Rent,Closed,Villa,Pune,4606483,7418466,Yes,Yes,2021-08-08
2700,616,24,2024-03-13,2024-03-15,2024-03-28,Ads,Buy,Lost,Plot,Delhi,3032632,7142131,Yes,Yes,2024-04-12
2701,126,72,2022-06-05,2022-06-07,2022-06-20,Referral,Rent,Lost,Plot,Delhi,4751591,8353389,No,No,
2702,773,13,2022-08-28,2022-08-30,2022-09-12,Referral,Rent,New,Apartment,Delhi,2102156,8716905,Yes,Yes,2022-09-27
2703,436,43,2023-09-25,2023-09-27,2023-10-10,Walk-in,Buy,Closed,Apartment,Hyderabad,3277165,15584809,Yes,No,2023-10-25
2704,608,17,2021-10-06,2021-10-08,2021-10-21,Referral,Rent,New,Apartment,Ahmedabad,4129546,18615905,No,No,
2705,385,36,2021-03-05,2021-03-07,2021-03-20,Referral,Buy,Lost,Apartment,Ahmedabad,2621957,8059244,No,No,
2706,99,99,2024-02-17,2024-02-19,2024-03-03,Referral,Buy,In Progress,Apartment,Chennai,3098054,6730629,No,No,
2707,188,64,2023-03-14,2023-03-16,2023-03-29,Website,Rent,New,Villa,Pune,2022594,9126479,No,No,
2708,750,7,2024-12-31,2025-01-02,2025-01-15,Ads,Rent,Closed,Apartment,Ahmedabad,2824273,9862074,No,No,
2709,88,90,2021-04-11,2021-04-13,2021-04-26,Website,Rent,In Progress,Plot,Pune,3937095,10313874,No,No,
2710,158,42,2025-12-27,2025-12-29,2026-01-11,Walk-in,Buy,Closed,Villa,Ahmedabad,2369903,14269843,No,No,
2711,933,83,2024-05-24,2024-05-26,2024-06-08,Ads,Buy,New,Villa,Pune,4936183,9012594,Yes,No,2024-06-23
2712,216,70,2025-05-26,2025-05-28,2025-06-10,Referral,Rent,Lost,Plot,Chennai,4079358,10170240,Yes,No,2025-06-25
2713,178,93,2022-12-06,2022-12-08,2022-12-21,Walk-in,Buy,In Progress,Villa,Hyderabad,4663163,10568091,Yes,Yes,2023-01-05
2714,255,38,2025-10-24,2025-10-26,2025-11-08,Walk-in,Buy,Closed,Villa,Delhi,2316354,14938016,Yes,No,2025-11-23
2715,806,93,2021-05-31,2021-06-02,2021-06-15,Walk-in,Buy,Closed,Villa,Delhi,2953973,15898152,No,No,
2716,884,56,2022-01-13,2022-01-15,2022-01-28,Website,Rent,New,Plot,Bangalore,2081021,9391881,Yes,No,2022-02-12
2717,28,97,2024-07-09,2024-07-11,2024-07-24,Walk-in,Rent,In Progress,Apartment,Chennai,3240346,8442122,Yes,Yes,2024-08-08
2718,274,12,2022-11-19,2022-11-21,2022-12-04,Ads,Rent,In Progress,Plot,Ahmedabad,4177945,9506406,No,No,
2719,830,65,2022-02-04,2022-02-06,2022-02-19,Referral,Rent,New,Villa,Delhi,3787562,18193144,Yes,Yes,2022-03-06
2720,394,92,2023-06-26,2023-06-28,2023-07-11,Website,Buy,New,Villa,Ahmedabad,4613692,15518679,No,No,
2721,873,69,2023-01-16,2023-01-18,2023-01-31,Ads,Rent,Closed,Villa,Chennai,2317344,10998434,No,No,
2722,724,53,2023-02-08,2023-02-10,2023-02-23,Website,Buy,New,Villa,Chennai,2688347,13973789,Yes,No,2023-03-10
2723,235,46,2022-01-14,2022-01-16,2022-01-29,Website,Buy,In Progress,Plot,Hyderabad,2911593,10211821,No,No,
2724,97,38,2021-07-17,2021-07-19,2021-08-01,Walk-in,Rent,Closed,Apartment,Chennai,2601160,9250102,Yes,Yes,2021-08-16
2725,745,18,2022-06-03,2022-06-05,2022-06-18,Referral,Rent,In Progress,Villa,Hyderabad,2532698,7574695,No,No,
2726,271,90,2025-02-07,2025-02-09,2025-02-22,Walk-in,Buy,In Progress,Plot,Mumbai,3392815,19605625,Yes,Yes,2025-03-09
2727,329,79,2024-03-28,2024-03-30,2024-04-12,Ads,Buy,Lost,Plot,Chennai,2494455,8505238,Yes,Yes,2024-04-27
2728,941,81,2024-12-28,2024-12-30,2025-01-12,Ads,Rent,In Progress,Apartment,Chennai,4114779,19687263,No,No,
2729,846,74,2023-11-26,2023-11-28,2023-12-11,Website,Rent,In Progress,Plot,Hyderabad,4188951,12384497,Yes,No,2023-12-26
2730,422,14,2021-11-07,2021-11-09,2021-11-22,Ads,Rent,In Progress,Plot,Chennai,2365951,16012370,Yes,No,2021-12-07
2731,592,15,2025-12-10,2025-12-12,2025-12-25,Walk-in,Rent,In Progress,Plot,Chennai,2563113,17434455,No,No,
2732,916,90,2022-02-14,2022-02-16,2022-03-01,Referral,Buy,Lost,Villa,Bangalore,3953854,12773336,Yes,No,2022-03-16
2733,618,18,2022-06-17,2022-06-19,2022-07-02,Walk-in,Rent,Closed,Villa,Delhi,4269844,6430645,Yes,No,2022-07-17
2734,917,33,2024-04-14,2024-04-16,2024-04-29,Referral,Rent,In Progress,Plot,Ahmedabad,2546586,9272126,No,No,
2735,310,61,2024-01-14,2024-01-16,2024-01-29,Ads,Rent,Lost,Villa,Hyderabad,3107412,7529822,Yes,No,2024-02-13
2736,116,41,2021-10-03,2021-10-05,2021-10-18,Walk-in,Rent,New,Plot,Bangalore,3909658,19085481,No,No,
2737,84,57,2023-01-18,2023-01-20,2023-02-02,Walk-in,Rent,New,Apartment,Hyderabad,3085840,6734209,No,No,
2738,744,87,2024-10-23,2024-10-25,2024-11-07,Walk-in,Rent,Lost,Plot,Mumbai,2269979,14025931,Yes,Yes,2024-11-22
2739,880,88,2023-08-26,2023-08-28,2023-09-10,Referral,Rent,Lost,Villa,Chennai,2427613,18337606,Yes,No,2023-09-25
2740,837,26,2025-11-25,2025-11-27,2025-12-10,Walk-in,Buy,Lost,Villa,Delhi,4762145,11828012,No,No,
2741,290,94,2024-04-29,2024-05-01,2024-05-14,Ads,Rent,New,Apartment,Mumbai,2357955,8704411,No,No,
2742,999,94,2024-03-12,2024-03-14,2024-03-27,Referral,Buy,New,Apartment,Ahmedabad,2631663,6303495,Yes,No,2024-04-11
2743,13,90,2025-06-06,2025-06-08,2025-06-21,Referral,Rent,Lost,Plot,Bangalore,3187703,13837419,Yes,No,2025-07-06
2744,963,67,2024-03-06,2024-03-08,2024-03-21,Walk-in,Rent,Lost,Villa,Mumbai,2111427,12077818,Yes,Yes,2024-04-05
2745,887,8,2022-02-03,2022-02-05,2022-02-18,Referral,Rent,Lost,Villa,Hyderabad,4870084,16666712,Yes,No,2022-03-05
2746,257,40,2023-10-27,2023-10-29,2023-11-11,Walk-in,Buy,New,Villa,Delhi,3092310,18304182,Yes,Yes,2023-11-26
2747,632,59,2022-07-06,2022-07-08,2022-07-21,Walk-in,Rent,In Progress,Plot,Hyderabad,3516245,9058702,No,No,
2748,249,40,2024-07-08,2024-07-10,2024-07-23,Ads,Rent,New,Plot,Hyderabad,4002368,10778279,Yes,Yes,2024-08-07
2749,900,46,2023-06-30,2023-07-02,2023-07-15,Website,Buy,Closed,Apartment,Bangalore,4481565,10767910,Yes,No,2023-07-30
2750,597,16,2025-02-26,2025-02-28,2025-03-13,Website,Rent,Lost,Villa,Pune,2024210,15382184,No,No,
2751,43,32,2022-01-24,2022-01-26,2022-02-08,Referral,Buy,New,Apartment,Pune,3376568,6590968,No,No,
2752,935,82,2022-08-30,2022-09-01,2022-09-14,Website,Rent,New,Villa,Hyderabad,4811164,13039356,Yes,Yes,2022-09-29
2753,497,28,2022-01-11,2022-01-13,2022-01-26,Walk-in,Buy,New,Villa,Delhi,4309015,7164641,No,No,
2754,774,76,2022-01-31,2022-02-02,2022-02-15,Walk-in,Rent,Lost,Plot,Chennai,3691418,13944563,Yes,Yes,2022-03-02
2755,694,71,2024-02-27,2024-02-29,2024-03-13,Walk-in,Buy,In Progress,Villa,Delhi,3197762,8054402,Yes,No,2024-03-28
2756,101,90,2025-07-02,2025-07-04,2025-07-17,Walk-in,Rent,Closed,Villa,Mumbai,2343331,17940380,No,No,
2757,929,78,2022-02-01,2022-02-03,2022-02-16,Ads,Buy,Lost,Villa,Mumbai,4009277,6176404,Yes,No,2022-03-03
2758,28,74,2021-05-22,2021-05-24,2021-06-06,Walk-in,Rent,New,Villa,Pune,3378431,16154013,Yes,Yes,2021-06-21
2759,967,64,2021-10-22,2021-10-24,2021-11-06,Referral,Buy,In Progress,Villa,Bangalore,2798067,8019027,No,No,
2760,368,91,2022-03-01,2022-03-03,2022-03-16,Ads,Buy,New,Plot,Mumbai,2744725,9533719,Yes,Yes,2022-03-31
2761,952,71,2021-10-27,2021-10-29,2021-11-11,Referral,Rent,Lost,Apartment,Bangalore,4285494,18163676,Yes,Yes,2021-11-26
2762,798,70,2024-10-18,2024-10-20,2024-11-02,Website,Buy,Closed,Villa,Hyderabad,4436101,8332687,No,No,
2763,208,8,2023-10-29,2023-10-31,2023-11-13,Walk-in,Buy,In Progress,Apartment,Mumbai,2247888,12750564,Yes,No,2023-11-28
2764,894,10,2022-04-16,2022-04-18,2022-05-01,Website,Rent,New,Villa,Ahmedabad,4970473,12196758,No,No,
2765,340,49,2024-11-14,2024-11-16,2024-11-29,Referral,Rent,Closed,Plot,Mumbai,4156057,18073519,Yes,Yes,2024-12-14
2766,812,86,2023-01-11,2023-01-13,2023-01-26,Walk-in,Rent,Closed,Apartment,Ahmedabad,3086140,15442691,Yes,Yes,2023-02-10
