LeaseID,PropertyID,AgentID,CustomerID,LeaseStartDate,LeaseEndDate,AgreementDate,MonthlyRent,SecurityDeposit,MaintenanceCharge,BrokerageAmount,BrokeragePercent,LeaseTenureMonths,RentEscalationPercent,LockInPeriodMonths,NoticePeriodDays,LeaseType,LeaseStatus,PaymentFrequency
1554,3952,64,156,2022-10-17,2025-10-01,2022-10-07,53547,182059,4182,28713,1,36,10,11,30,Residential,Expired,Monthly
1555,1283,45,232,2021-09-26,2024-09-10,2021-09-16,40894,148236,2418,14706,2,36,10,11,60,Residential,Expired,Quarterly
1556,3548,2,725,2024-09-26,2027-09-11,2024-09-16,39153,48458,7834,10117,2,36,10,6,30,Commercial,Expired,Monthly
1557,3405,63,589,2021-06-21,2024-06-05,2021-06-11,59065,102704,6239,11037,1,36,10,6,60,Residential,Active,Monthly
1558,2823,41,290,2024-09-04,2025-07-31,2024-08-25,58751,76609,2560,16927,1,11,5,6,60,Residential,Expired,Monthly
1559,1793,94,186,2021-10-24,2022-09-19,2021-10-14,36687,79646,6070,11764,2,11,10,11,30,Residential,Active,Quarterly
1560,4534,96,492,2023-08-06,2026-07-21,2023-07-27,60651,116773,5585,39331,1,36,10,11,60,Residential,Active,Quarterly
1561,710,49,527,2021-05-27,2023-05-17,2021-05-17,35082,89323,5136,34352,1,24,10,11,60,Residential,Active,Monthly
1562,729,82,978,2021-06-08,2023-05-29,2021-05-29,60190,34565,7012,30753,2,24,10,6,30,Residential,Expired,Monthly
1563,1502,50,146,2021-12-02,2023-11-22,2021-11-22,60944,120957,6123,24445,2,24,10,6,30,Residential,Expired,Quarterly
1564,1098,24,147,2022-07-03,2024-06-22,2022-06-23,57614,130255,5740,46903,1,24,5,6,30,Commercial,Active,Monthly
1565,16,23,209,2023-01-09,2024-12-29,2022-12-30,54223,102103,5388,47189,2,24,10,11,30,Commercial,Active,Monthly
1566,4243,82,519,2021-11-12,2023-11-02,2021-11-02,29333,157188,3285,26235,2,24,5,11,60,Commercial,Active,Quarterly
1567,4340,58,461,2024-01-27,2026-01-16,2024-01-17,60704,105356,3206,11665,1,24,5,6,60,Commercial,Expired,Quarterly
1568,1366,72,701,2023-08-02,2024-06-27,2023-07-23,18806,76845,4847,20671,2,11,5,6,30,Commercial,Expired,Quarterly
1569,296,8,70,2021-07-06,2024-06-20,2021-06-26,51250,120807,5067,35577,1,36,10,11,60,Commercial,Expired,Quarterly
1570,1226,69,658,2021-06-19,2022-05-15,2021-06-09,45402,156972,6270,46279,1,11,5,6,60,Residential,Active,Monthly
1571,2403,9,113,2024-07-09,2027-06-24,2024-06-29,61873,148074,5786,41243,2,36,10,6,60,Commercial,Expired,Monthly
1572,2172,67,507,2021-08-24,2024-08-08,2021-08-14,51117,119208,7945,40472,2,36,10,6,30,Residential,Active,Monthly
1573,3808,8,954,2023-10-14,2025-10-03,2023-10-04,28668,58904,6312,36409,1,24,5,11,30,Residential,Expired,Monthly
1574,3091,87,922,2023-10-05,2026-09-19,2023-09-25,29264,55594,3810,27901,1,36,10,6,30,Residential,Expired,Monthly
1575,3417,98,789,2022-10-25,2025-10-09,2022-10-15,48725,143561,6371,27967,1,36,5,6,30,Commercial,Active,Monthly
1576,4052,33,476,2024-09-22,2027-09-07,2024-09-12,33379,134263,3172,17806,2,36,10,6,30,Residential,Active,Monthly
1577,3369,83,175,2023-09-03,2024-07-29,2023-08-24,56592,31626,5165,42176,2,11,10,11,30,Commercial,Expired,Monthly
1578,2928,99,303,2023-12-02,2026-11-16,2023-11-22,67528,180826,6116,17216,2,36,10,11,30,Residential,Expired,Monthly
1579,4105,32,8,2024-12-23,2025-11-18,2024-12-13,38222,151069,6417,25966,1,11,5,11,30,Commercial,Expired,Monthly
1580,708,5,148,2024-01-14,2026-01-03,2024-01-04,32668,110609,6453,46375,2,24,5,6,60,Residential,Active,Monthly
1581,1026,54,65,2021-04-03,2024-03-18,2021-03-24,68110,107809,6613,39144,2,36,10,6,30,Residential,Expired,Quarterly
1582,4454,23,309,2023-03-31,2025-03-20,2023-03-21,23225,83874,6144,24210,1,24,10,11,30,Residential,Expired,Monthly
1583,545,61,959,2021-05-22,2022-04-17,2021-05-12,63083,163792,3136,26375,1,11,10,6,30,Commercial,Expired,Quarterly
1584,160,38,799,2021-08-09,2023-07-30,2021-07-30,31701,90363,3871,13864,2,24,10,11,60,Commercial,Expired,Quarterly
1585,1121,24,740,2023-07-02,2025-06-21,2023-06-22,37313,77358,3829,37156,2,24,5,11,30,Commercial,Active,Monthly
1586,1072,9,529,2024-03-18,2027-03-03,2024-03-08,26823,51467,4770,33748,1,36,5,6,30,Commercial,Expired,Quarterly
1587,2610,9,278,2024-04-07,2027-03-23,2024-03-28,36404,114301,6848,14581,1,36,5,11,60,Residential,Active,Monthly
1588,3531,44,147,2023-07-28,2024-06-22,2023-07-18,31866,45802,6150,27231,2,11,5,11,30,Commercial,Active,Monthly
1589,159,37,558,2023-03-29,2025-03-18,2023-03-19,44482,64847,3521,44734,2,24,10,11,30,Residential,Active,Monthly
1590,2983,15,475,2023-09-26,2026-09-10,2023-09-16,58018,61533,2928,32033,2,36,5,6,60,Commercial,Expired,Quarterly
1591,1987,72,691,2022-06-11,2025-05-26,2022-06-01,37628,150593,6347,10882,2,36,10,11,60,Residential,Expired,Quarterly
1592,234,75,625,2021-05-14,2022-04-09,2021-05-04,25684,65868,4650,21879,1,11,10,11,30,Residential,Expired,Quarterly
1593,3386,98,953,2023-05-09,2026-04-23,2023-04-29,67168,57919,3696,22240,1,36,10,11,60,Residential,Expired,Monthly
1594,3764,5,641,2023-07-31,2026-07-15,2023-07-21,41149,158355,7957,35208,2,36,10,11,30,Commercial,Active,Monthly
1595,2670,9,210,2022-10-01,2025-09-15,2022-09-21,57632,64636,4612,31173,1,36,10,11,60,Commercial,Active,Monthly
1596,1482,58,594,2022-05-28,2024-05-17,2022-05-18,53314,122143,6784,12415,1,24,5,6,30,Residential,Active,Quarterly
1597,2122,4,364,2022-06-16,2025-05-31,2022-06-06,39225,67004,5123,28829,2,36,5,11,60,Residential,Active,Quarterly
1598,4867,99,280,2024-05-12,2026-05-02,2024-05-02,53657,57969,6307,30643,2,24,5,11,30,Residential,Expired,Monthly
1599,1368,81,563,2022-05-27,2025-05-11,2022-05-17,29021,108689,5026,43475,2,36,10,6,30,Residential,Active,Monthly
1600,4972,59,683,2021-08-10,2024-07-25,2021-07-31,65763,70444,3574,35253,2,36,5,6,60,Commercial,Active,Quarterly
1601,3389,43,921,2022-10-05,2024-09-24,2022-09-25,32287,179089,4322,31018,1,24,10,6,30,Commercial,Expired,Quarterly
1602,3661,52,511,2023-08-05,2025-07-25,2023-07-26,22727,87717,4637,34632,2,24,10,6,30,Residential,Expired,Monthly
1603,3934,77,952,2021-10-09,2024-09-23,2021-09-29,28900,138468,5607,22105,1,36,5,11,60,Commercial,Expired,Monthly
1604,3963,62,233,2022-12-31,2024-12-20,2022-12-21,21673,168279,5727,32586,2,24,10,6,60,Residential,Active,Monthly
1605,4977,95,100,2024-10-31,2026-10-21,2024-10-21,45002,195071,4044,30543,2,24,5,11,60,Residential,Active,Monthly
1606,4230,46,999,2021-12-27,2024-12-11,2021-12-17,21857,55633,3436,23762,2,36,10,6,30,Residential,Expired,Quarterly
1607,446,90,637,2021-04-21,2024-04-05,2021-04-11,39521,68515,3360,26377,2,36,10,11,30,Residential,Active,Monthly
1608,4109,50,656,2021-06-18,2024-06-02,2021-06-08,56650,134034,5819,39650,1,36,10,11,30,Commercial,Expired,Monthly
1609,67,35,694,2021-06-19,2022-05-15,2021-06-09,36892,79008,3874,29748,1,11,5,11,30,Commercial,Expired,Quarterly
1610,695,17,738,2023-01-18,2023-12-14,2023-01-08,35484,119349,2832,19969,1,11,5,6,60,Commercial,Expired,Quarterly
1611,897,25,516,2022-11-20,2024-11-09,2022-11-10,38977,163265,3209,22225,1,24,10,11,60,Residential,Expired,Monthly
1612,2271,60,907,2023-04-20,2026-04-04,2023-04-10,66871,135265,4011,49238,1,36,10,11,30,Commercial,Active,Monthly
1613,1796,55,240,2023-09-10,2026-08-25,2023-08-31,66856,142219,7731,39935,1,36,10,11,30,Residential,Expired,Quarterly
1614,1818,81,216,2021-12-11,2024-11-25,2021-12-01,65958,122836,6062,23032,2,36,10,6,60,Residential,Active,Monthly
1615,2315,17,544,2023-11-07,2024-10-02,2023-10-28,61122,193186,2269,45609,2,11,10,6,30,Residential,Expired,Monthly
1616,4852,5,530,2023-02-26,2026-02-10,2023-02-16,43108,117754,5793,41332,1,36,10,6,30,Commercial,Expired,Monthly
1617,907,11,541,2022-11-04,2023-09-30,2022-10-25,41772,38068,2945,31593,1,11,5,11,30,Residential,Active,Quarterly
1618,4106,27,867,2023-06-17,2025-06-06,2023-06-07,49645,119653,4330,14697,2,24,5,11,30,Commercial,Active,Quarterly
1619,3712,24,52,2021-01-23,2021-12-19,2021-01-13,16651,105395,4558,40283,2,11,10,6,60,Residential,Active,Monthly
1620,3222,66,894,2024-03-26,2025-02-19,2024-03-16,27829,39289,4081,31826,2,11,5,11,30,Residential,Expired,Quarterly
1621,1872,95,767,2023-06-28,2025-06-17,2023-06-18,38744,40334,3906,23681,1,24,10,11,30,Commercial,Expired,Monthly
1622,3372,24,886,2023-06-03,2026-05-18,2023-05-24,15533,187395,2366,25263,1,36,5,11,30,Residential,Active,Quarterly
1623,550,72,730,2022-06-25,2024-06-14,2022-06-15,49091,175907,3596,22489,1,24,10,6,60,Commercial,Expired,Monthly
1624,4834,25,253,2023-08-31,2024-07-26,2023-08-21,63028,176651,2559,11022,1,11,5,6,30,Commercial,Expired,Monthly
1625,4312,75,961,2021-12-05,2023-11-25,2021-11-25,24855,83210,6998,12510,2,24,10,6,60,Commercial,Expired,Quarterly
1626,3677,35,405,2022-07-29,2024-07-18,2022-07-19,31150,153155,7136,35538,1,24,10,6,30,Residential,Expired,Monthly
1627,4067,91,761,2023-12-30,2025-12-19,2023-12-20,15031,181652,5192,47799,1,24,10,6,60,Residential,Active,Quarterly
1628,3017,40,955,2024-11-17,2027-11-02,2024-11-07,26687,45746,6932,10322,2,36,5,6,30,Residential,Expired,Quarterly
1629,2472,47,89,2022-05-09,2025-04-23,2022-04-29,17072,55565,6789,13886,2,36,5,6,30,Residential,Active,Quarterly
1630,867,97,460,2022-05-14,2024-05-03,2022-05-04,46024,64767,5321,37699,1,24,5,6,60,Residential,Expired,Monthly
1631,4804,22,512,2024-12-18,2025-11-13,2024-12-08,58493,62068,4143,19032,1,11,5,11,30,Residential,Expired,Quarterly
1632,1292,64,437,2022-11-20,2024-11-09,2022-11-10,49113,159323,2400,29043,2,24,10,6,30,Residential,Expired,Monthly
1633,1459,19,485,2023-02-24,2024-01-20,2023-02-14,22818,190855,3521,38496,1,11,10,11,60,Residential,Active,Quarterly
1634,441,22,599,2021-06-20,2022-05-16,2021-06-10,63078,164673,3565,49747,2,11,5,6,30,Commercial,Expired,Quarterly
1635,2074,50,968,2024-09-02,2025-07-29,2024-08-23,29517,47882,4205,41415,2,11,5,6,60,Residential,Expired,Quarterly
1636,816,74,823,2022-01-23,2024-01-13,2022-01-13,51890,126789,6905,18274,2,24,5,6,30,Commercial,Active,Monthly
1637,774,95,563,2021-02-20,2024-02-05,2021-02-10,52166,43262,4434,26812,1,36,5,11,30,Residential,Active,Monthly
1638,364,93,130,2023-07-22,2026-07-06,2023-07-12,57866,111904,4455,11431,2,36,10,6,60,Commercial,Expired,Monthly
1639,3130,76,554,2022-06-22,2024-06-11,2022-06-12,21601,61423,2188,17496,2,24,10,11,30,Commercial,Active,Quarterly
1640,2024,46,153,2021-12-04,2022-10-30,2021-11-24,23539,43477,5894,10864,1,11,10,11,30,Residential,Active,Monthly
1641,4731,15,31,2023-03-07,2025-02-24,2023-02-25,16429,61238,6536,45229,2,24,5,11,60,Residential,Expired,Monthly
1642,4240,92,377,2022-05-24,2024-05-13,2022-05-14,55810,78179,7034,26702,2,24,10,11,60,Residential,Active,Quarterly
1643,4268,68,959,2023-07-12,2024-06-06,2023-07-02,51334,98288,7431,28464,1,11,5,11,30,Residential,Active,Quarterly
1644,1011,4,848,2022-01-23,2022-12-19,2022-01-13,64779,71493,4915,12727,2,11,5,6,60,Residential,Active,Quarterly
1645,3723,86,946,2021-06-23,2024-06-07,2021-06-13,47879,185298,5633,33844,2,36,5,6,60,Commercial,Active,Monthly
1646,197,73,620,2023-08-22,2025-08-11,2023-08-12,63914,165092,6034,26039,1,24,10,11,60,Residential,Active,Quarterly
1647,3692,55,440,2021-03-02,2023-02-20,2021-02-20,15570,40407,5990,41747,1,24,10,11,60,Commercial,Active,Quarterly
1648,799,79,266,2024-12-28,2025-11-23,2024-12-18,21558,111276,3818,21050,1,11,10,11,60,Residential,Active,Quarterly
1649,3217,89,819,2022-12-01,2024-11-20,2022-11-21,32321,74690,3752,21603,1,24,10,11,30,Commercial,Active,Monthly
1650,4696,73,628,2024-08-29,2027-08-14,2024-08-19,65284,181902,2895,35951,2,36,10,11,30,Commercial,Expired,Monthly
1651,4493,16,823,2021-12-30,2023-12-20,2021-12-20,24319,54302,5683,47437,2,24,10,11,60,Commercial,Active,Quarterly
1652,2962,52,835,2023-01-17,2026-01-01,2023-01-07,69544,153543,5190,48632,1,36,5,6,60,Residential,Active,Monthly
1653,1476,88,420,2024-01-13,2026-01-02,2024-01-03,65719,191478,6576,37817,1,24,10,6,30,Residential,Expired,Quarterly
1654,1632,2,358,2022-02-27,2024-02-17,2022-02-17,31166,151116,4999,13259,1,24,5,6,30,Residential,Expired,Quarterly
1655,3867,22,850,2021-05-08,2022-04-03,2021-04-28,34943,54487,3868,10526,2,11,10,11,30,Commercial,Active,Monthly
1656,4644,25,954,2021-09-10,2024-08-25,2021-08-31,16306,149702,2981,40345,2,36,5,6,60,Residential,Expired,Monthly
1657,3420,39,135,2022-03-04,2024-02-22,2022-02-22,54101,183713,2371,30533,1,24,5,6,60,Residential,Active,Monthly
1658,4100,93,497,2024-07-30,2027-07-15,2024-07-20,58399,141839,4637,43651,1,36,10,11,60,Residential,Expired,Quarterly
1659,161,14,740,2024-12-14,2025-11-09,2024-12-04,17474,75630,7191,32435,1,11,10,6,60,Commercial,Expired,Monthly
1660,4180,61,42,2024-04-22,2027-04-07,2024-04-12,36558,162557,4277,24547,2,36,5,11,30,Commercial,Expired,Monthly
1661,2675,61,190,2022-07-03,2024-06-22,2022-06-23,42379,130636,6530,31072,1,24,5,6,30,Residential,Expired,Monthly
1662,4782,75,590,2023-07-29,2024-06-23,2023-07-19,29900,37890,7786,39244,2,11,5,6,60,Residential,Active,Quarterly
1663,2025,21,460,2023-11-25,2025-11-14,2023-11-15,49341,190330,5867,11365,2,24,10,11,60,Commercial,Expired,Monthly
1664,2772,54,187,2022-03-20,2024-03-09,2022-03-10,34928,37524,2972,26251,2,24,5,6,60,Commercial,Active,Quarterly
1665,205,97,472,2021-12-21,2023-12-11,2021-12-11,35744,42198,5254,32862,2,24,10,6,60,Residential,Expired,Quarterly
1666,2740,35,265,2022-11-12,2023-10-08,2022-11-02,61321,36289,5585,18556,1,11,10,6,60,Residential,Expired,Quarterly
1667,164,41,95,2023-03-27,2024-02-20,2023-03-17,16742,130946,2333,26398,2,11,10,6,30,Residential,Active,Quarterly
1668,4304,9,821,2022-03-04,2023-01-28,2022-02-22,26936,83993,5749,18619,2,11,5,11,30,Commercial,Expired,Quarterly
1669,1570,94,874,2021-09-08,2022-08-04,2021-08-29,44604,53832,3419,35116,2,11,5,6,60,Residential,Expired,Quarterly
1670,2182,99,556,2022-12-01,2024-11-20,2022-11-21,69384,149383,3133,16019,2,24,5,6,60,Residential,Active,Monthly
1671,3176,67,664,2021-06-12,2024-05-27,2021-06-02,51094,163251,5823,40802,1,36,10,11,30,Commercial,Expired,Quarterly
1672,2919,54,733,2022-06-13,2023-05-09,2022-06-03,45526,86956,6783,39363,1,11,10,6,30,Residential,Expired,Quarterly
1673,1217,34,924,2022-06-27,2023-05-23,2022-06-17,34937,65098,3629,22236,1,11,5,11,60,Commercial,Expired,Quarterly
1674,1929,78,889,2023-08-04,2025-07-24,2023-07-25,64355,77118,3601,45576,1,24,10,6,30,Residential,Expired,Quarterly
1675,4145,26,482,2022-11-03,2024-10-23,2022-10-24,61824,187964,5783,35777,1,24,5,11,30,Commercial,Active,Quarterly
1676,4562,98,213,2023-05-15,2024-04-09,2023-05-05,44584,196303,3644,49526,1,11,10,11,30,Residential,Active,Monthly
1677,4234,78,421,2023-10-02,2024-08-27,2023-09-22,47336,126874,7185,29315,1,11,5,11,60,Commercial,Expired,Monthly
1678,136,100,112,2021-05-18,2022-04-13,2021-05-08,44813,118920,7194,21006,1,11,10,11,30,Commercial,Active,Monthly
1679,3962,20,284,2023-08-27,2026-08-11,2023-08-17,57256,91332,7964,23470,1,36,5,11,30,Commercial,Active,Monthly
1680,2284,88,880,2022-12-22,2025-12-06,2022-12-12,33068,104661,3394,36408,1,36,10,11,60,Commercial,Expired,Quarterly
1681,1100,54,210,2023-01-03,2024-12-23,2022-12-24,51540,172979,5088,36768,2,24,5,6,30,Residential,Expired,Quarterly
1682,1888,58,465,2021-04-17,2024-04-01,2021-04-07,39591,130464,7541,40838,1,36,5,11,60,Residential,Active,Monthly
1683,3207,39,443,2021-12-02,2024-11-16,2021-11-22,39879,198377,7918,27798,1,36,5,6,30,Residential,Active,Quarterly
1684,634,35,472,2021-05-14,2024-04-28,2021-05-04,68124,92334,7550,40930,1,36,5,11,60,Commercial,Expired,Quarterly
1685,3143,3,745,2022-09-03,2025-08-18,2022-08-24,60140,167555,5813,40264,2,36,10,11,60,Commercial,Active,Quarterly
1686,4973,35,638,2024-11-15,2027-10-31,2024-11-05,69491,118043,7951,16201,2,36,10,11,30,Residential,Expired,Quarterly
1687,4550,84,377,2023-04-07,2025-03-27,2023-03-28,60712,109049,3962,28161,1,24,10,11,30,Residential,Expired,Monthly
1688,4162,76,412,2021-03-26,2022-02-19,2021-03-16,62824,100353,2565,17388,1,11,5,6,60,Commercial,Active,Monthly
1689,2491,74,342,2023-06-21,2024-05-16,2023-06-11,33728,93780,7532,36277,2,11,5,6,60,Commercial,Expired,Monthly
1690,1778,41,381,2021-04-13,2022-03-09,2021-04-03,63290,35071,7589,14380,2,11,5,11,30,Residential,Active,Quarterly
1691,4176,35,942,2023-04-03,2026-03-18,2023-03-24,62934,149853,7173,32195,1,36,10,11,60,Residential,Expired,Monthly
1692,2224,80,403,2021-10-07,2022-09-02,2021-09-27,64991,34300,4762,27611,2,11,5,11,30,Commercial,Expired,Quarterly
1693,2373,43,201,2023-05-29,2026-05-13,2023-05-19,45240,67062,4976,46330,1,36,5,11,30,Commercial,Expired,Monthly
1694,2549,12,222,2021-04-24,2024-04-08,2021-04-14,44622,53860,7806,46999,2,36,10,6,60,Commercial,Active,Quarterly
1695,461,85,289,2023-01-15,2025-01-04,2023-01-05,69373,157710,5532,37654,2,24,5,6,60,Commercial,Active,Quarterly
1696,1056,44,718,2024-09-28,2027-09-13,2024-09-18,31646,127261,7775,13942,2,36,10,6,60,Residential,Expired,Monthly
1697,3978,20,517,2024-08-02,2027-07-18,2024-07-23,69683,156559,5175,11594,2,36,10,6,60,Commercial,Expired,Monthly
1698,4679,49,207,2022-11-03,2024-10-23,2022-10-24,34242,163392,4340,13896,2,24,5,6,60,Residential,Expired,Monthly
1699,4637,6,338,2023-06-20,2024-05-15,2023-06-10,64237,109780,4361,29457,1,11,5,6,60,Commercial,Expired,Monthly
1700,3950,44,183,2021-11-03,2023-10-24,2021-10-24,68477,143468,6852,25852,2,24,10,11,60,Residential,Active,Quarterly
1701,3861,62,143,2022-07-28,2023-06-23,2022-07-18,52777,179956,6722,40180,1,11,5,11,60,Commercial,Active,Quarterly
1702,3442,41,392,2024-09-01,2026-08-22,2024-08-22,49947,127936,5664,31991,1,24,5,6,60,Residential,Expired,Monthly
1703,4834,83,715,2022-12-19,2023-11-14,2022-12-09,45476,95088,6449,14632,2,11,5,6,30,Residential,Expired,Monthly
1704,81,100,925,2021-05-12,2024-04-26,2021-05-02,35795,114433,4497,44732,2,36,10,6,60,Commercial,Expired,Monthly
1705,1062,42,203,2023-12-31,2025-12-20,2023-12-21,17943,173883,3610,31761,2,24,5,11,30,Residential,Expired,Quarterly
1706,3262,52,794,2023-01-13,2025-12-28,2023-01-03,54837,178950,7320,48412,2,36,5,11,30,Commercial,Expired,Quarterly
1707,765,17,62,2022-08-20,2024-08-09,2022-08-10,22637,119752,7239,18480,2,24,10,6,60,Commercial,Active,Monthly
1708,2837,66,891,2021-02-07,2022-01-03,2021-01-28,67513,86959,6889,21936,1,11,10,6,60,Residential,Active,Monthly
1709,3656,26,721,2023-06-03,2025-05-23,2023-05-24,61088,43205,4049,45013,2,24,10,6,60,Residential,Expired,Monthly
1710,3163,75,283,2024-04-17,2027-04-02,2024-04-07,49647,43244,2625,40456,2,36,5,11,60,Residential,Active,Quarterly
1711,4394,2,958,2022-06-26,2023-05-22,2022-06-16,61446,111823,3945,28558,1,11,5,11,30,Residential,Expired,Monthly
1712,4732,19,356,2023-01-13,2023-12-09,2023-01-03,44774,93639,7630,35339,2,11,5,6,60,Commercial,Active,Monthly
1713,3252,52,13,2023-04-14,2026-03-29,2023-04-04,26626,39053,3563,31985,2,36,10,6,60,Commercial,Expired,Quarterly
1714,3717,6,819,2023-10-14,2025-10-03,2023-10-04,65409,106154,4034,16594,2,24,5,6,60,Residential,Active,Monthly
1715,4896,60,947,2023-02-15,2024-01-11,2023-02-05,36738,87426,6411,42481,1,11,5,11,30,Residential,Active,Monthly
1716,819,47,489,2023-11-12,2026-10-27,2023-11-02,22093,168055,5284,10343,1,36,5,11,60,Residential,Active,Monthly
1717,3612,12,896,2024-02-29,2025-01-24,2024-02-19,44164,80199,2221,28434,2,11,10,6,60,Residential,Active,Monthly
1718,752,20,195,2023-08-11,2026-07-26,2023-08-01,62353,134073,3148,29912,1,36,10,11,60,Commercial,Active,Quarterly
1719,1965,42,408,2022-07-11,2025-06-25,2022-07-01,69059,129056,6722,26185,2,36,5,11,60,Commercial,Active,Monthly
1720,1475,46,264,2022-09-06,2025-08-21,2022-08-27,22342,64645,2341,42725,2,36,10,11,30,Commercial,Expired,Monthly
1721,3475,21,689,2022-05-22,2023-04-17,2022-05-12,32597,194776,4814,22032,2,11,5,11,30,Residential,Expired,Quarterly
1722,4930,91,975,2022-12-14,2023-11-09,2022-12-04,34390,106048,7663,17777,1,11,10,6,30,Residential,Expired,Monthly
1723,2044,15,286,2022-07-18,2024-07-07,2022-07-08,46374,163145,7463,18229,2,24,5,6,60,Commercial,Active,Monthly
1724,1947,58,224,2021-09-30,2023-09-20,2021-09-20,28446,98427,2191,43253,1,24,10,11,30,Commercial,Expired,Monthly
1725,3702,11,664,2021-09-04,2024-08-19,2021-08-25,37134,77517,4495,27152,2,36,5,6,30,Residential,Active,Monthly
1726,3587,44,786,2023-08-07,2025-07-27,2023-07-28,32433,118522,2956,22646,1,24,5,11,30,Commercial,Expired,Quarterly
1727,1462,82,280,2021-04-17,2024-04-01,2021-04-07,45660,158794,7397,35676,2,36,5,11,60,Residential,Active,Quarterly
1728,2753,85,615,2024-10-06,2026-09-26,2024-09-26,23646,158660,5303,42403,2,24,10,11,30,Residential,Expired,Quarterly
1729,3891,4,340,2021-09-25,2023-09-15,2021-09-15,61646,195309,7635,12820,1,24,5,11,60,Residential,Active,Quarterly
1730,4031,92,590,2022-09-03,2025-08-18,2022-08-24,45019,37379,7301,16456,1,36,10,11,30,Residential,Active,Quarterly
1731,2835,94,789,2021-07-28,2023-07-18,2021-07-18,31396,157194,7473,16236,1,24,5,11,30,Residential,Expired,Monthly
1732,2821,96,197,2023-05-20,2026-05-04,2023-05-10,28228,109859,6778,11182,2,36,5,11,60,Commercial,Active,Monthly
1733,1132,22,48,2023-03-14,2025-03-03,2023-03-04,46236,153306,2833,10769,2,24,10,11,30,Commercial,Expired,Monthly
1734,3119,54,163,2024-01-16,2024-12-11,2024-01-06,34906,125424,6380,37845,2,11,10,11,30,Commercial,Expired,Quarterly
1735,2240,29,65,2024-06-15,2025-05-11,2024-06-05,35439,118014,5276,39533,2,11,5,11,30,Residential,Expired,Monthly
1736,4131,80,402,2024-05-08,2027-04-23,2024-04-28,48223,40868,5062,41632,1,36,5,11,60,Commercial,Active,Quarterly
